client_id,date,value_usd,segment
34336A,2019-11-10,14.975,B2B
34606A,2019-11-10,5.7250000000000005,B2C
12830A,2019-11-10,12.35,B2B
21086A,2019-11-10,21.275000000000002,B2B
33580A,2019-11-10,15.725,B2C
19639A,2019-11-10,17.45,B2B
31928A,2019-11-10,6.9750000000000005,B2B
25681A,2019-11-10,12.225,B2C
16812A,2019-11-10,18.475,B2C
19650A,2019-11-10,16.8945,B2C
30158A,2019-11-10,19.475,B2C
25619A,2019-11-10,16.475,B2C
17511A,2019-11-10,16.025,B2B
25820A,2019-11-10,10.725,B2C
28445A,2019-11-10,11.475,B2C
14614A,2019-11-10,10.700000000000001,B2C
30140A,2019-11-10,18.975,B2C
29021A,2019-11-10,18.225,B2B
25833A,2019-11-10,11.5145,B2C
27548A,2019-11-10,17.005,B2C
33972A,2019-11-10,17.3615,B2B
32432A,2019-11-10,12.975,B2B
19571A,2019-11-10,21.275000000000002,B2C
26075A,2019-11-10,21.225,B2C
19525A,2019-11-10,13.625,B2C
32865A,2019-11-10,13.475,B2C
19909A,2019-11-10,18.725,B2B
18569A,2019-11-10,21.275000000000002,B2C
16206A,2019-11-10,17.8,B2B
31277A,2019-11-10,17.975,B2C
19896A,2019-11-10,17.45,B2B
25348A,2019-11-10,18.725,B2C
25417A,2019-11-10,16.09575,B2B
19896A,2019-11-10,11.375,B2B
19723A,2019-11-11,18.725,B2C
19364A,2019-11-11,12.475,B2B
27035A,2019-11-11,14.725,B2B
29041A,2019-11-11,11.475,B2C
20954A,2019-11-11,19.875,B2B
30722A,2019-11-11,18.725,B2C
14730A,2019-11-11,16.725,B2C
33496A,2019-11-11,10.89175,B2C
33369A,2019-11-11,11.475,B2C
11305A,2019-11-11,13.475,B2B
28440A,2019-11-11,18.725,B2B
17716A,2019-11-11,19.875,B2C
28178A,2019-11-11,12.475,B2C
10875A,2019-11-11,19.875,B2B
33148A,2019-11-11,15.475,B2C
27517A,2019-11-11,19.475,B2C
20479A,2019-11-11,14.558,B2B
22571A,2019-11-11,14.725,B2C
31723A,2019-11-11,14.725,B2B
32037A,2019-11-11,17.725,B2B
20884A,2019-11-11,14.725,B2B
32400A,2019-11-11,12.475,B2B
25389A,2019-11-11,12.05,B2B
21330A,2019-11-11,14.575000000000001,B2B
28817A,2019-11-11,14.725,B2B
33972A,2019-11-11,17.3615,B2B
24746A,2019-11-11,13.237,B2C
27916A,2019-11-11,10.725,B2C
11931A,2019-11-11,19.875,B2C
29021A,2019-11-11,18.225,B2B
18887A,2019-11-11,14.575000000000001,B2C
11547A,2019-11-11,16.025,B2B
33500A,2019-11-11,13.36175,B2B
12830A,2019-11-11,12.35,B2B
28342A,2019-11-11,19.475,B2C
26890A,2019-11-11,19.475,B2C
23402A,2019-11-11,14.575000000000001,B2B
25180A,2019-11-11,15.975,B2C
28390A,2019-11-11,14.725,B2C
15659A,2019-11-11,14.725,B2C
33263A,2019-11-11,16.898,B2B
31030A,2019-11-11,8.975,B2C
28166A,2019-11-11,12.475,B2C
22586A,2019-11-11,19.875,B2C
12844A,2019-11-11,21.275000000000002,B2C
25185A,2019-11-11,18.725,B2C
23565A,2019-11-11,19.875,B2C
33992A,2019-11-11,14.225,B2C
23711A,2019-11-11,21.275000000000002,B2C
25417A,2019-11-11,16.09575,B2B
19352A,2019-11-11,13.625,B2B
25417A,2019-11-11,16.09575,B2B
9595A,2019-11-11,19.475,B2C
22963A,2019-11-11,12.35,B2B
22105A,2019-11-11,10.700000000000001,B2B
28985A,2019-11-11,10.175,B2C
14707A,2019-11-11,12.05,B2C
17863A,2019-11-11,10.78075,B2B
22301A,2019-11-11,11.475,B2B
34644A,2019-11-11,14.475,B2C
29631A,2019-11-11,16.85,B2C
26337A,2019-11-11,18.725,B2C
34625A,2019-11-11,14.475,B2C
24016A,2019-11-11,18.725,B2C
30757A,2019-11-11,18.225,B2C
11904A,2019-11-11,17.975,B2C
25651A,2019-11-11,12.05,B2C
31232A,2019-11-11,16.975,B2C
19650A,2019-11-11,16.8945,B2C
25313A,2019-11-11,18.725,B2C
24141A,2019-11-11,9.375,B2B
14547A,2019-11-11,19.712500000000002,B2C
27333A,2019-11-11,10.725,B2B
33985A,2019-11-11,12.475,B2C
22364A,2019-11-11,9.375,B2B
25032A,2019-11-11,19.975,B2B
34759A,2019-11-11,14.225,B2C
21945A,2019-11-11,11.375,B2B
32022A,2019-11-11,19.475,B2C
16306A,2019-11-11,21.275000000000002,B2C
16206A,2019-11-11,12.35,B2B
20456A,2019-11-11,12.35,B2B
18068A,2019-11-11,11.375,B2B
27790A,2019-11-11,18.975,B2C
13777A,2019-11-11,21.275000000000002,B2B
24448A,2019-11-11,13.375,B2B
25448A,2019-11-11,19.975,B2C
30165A,2019-11-11,12.05,B2B
27808A,2019-11-11,11.475,B2C
13325A,2019-11-11,14.575000000000001,B2B
19896A,2019-11-11,17.45,B2B
27319A,2019-11-11,11.475,B2C
15135A,2019-11-11,19.575,B2C
27748A,2019-11-11,21.475,B2B
22636A,2019-11-11,12.514000000000001,B2B
21881A,2019-11-11,14.575000000000001,B2B
19639A,2019-11-11,17.45,B2B
20906A,2019-11-11,18.325,B2B
34726A,2019-11-11,19.725,B2B
18068A,2019-11-11,11.375,B2B
10159A,2019-11-11,10.975,B2C
12830A,2019-11-12,12.35,B2B
27181A,2019-11-12,14.725,B2B
14522A,2019-11-12,14.975,B2C
21945A,2019-11-12,11.375,B2B
23618A,2019-11-12,19.975,B2C
20456A,2019-11-12,12.35,B2B
19525A,2019-11-12,13.625,B2C
19639A,2019-11-12,17.45,B2B
11016A,2019-11-12,20.975,B2B
22963A,2019-11-12,12.35,B2B
10655A,2019-11-12,16.475,B2B
26914A,2019-11-12,14.475,B2C
22576A,2019-11-12,18.975,B2B
34726A,2019-11-12,19.725,B2B
19661A,2019-11-12,14.0195,B2B
16206A,2019-11-12,17.8,B2B
24746A,2019-11-12,13.237,B2C
29733A,2019-11-12,13.475,B2B
34047A,2019-11-12,13.65375,B2B
26443A,2019-11-12,17.725,B2C
26038A,2019-11-12,8.75,B2B
27151A,2019-11-12,14.725,B2B
29736A,2019-11-12,14.725,B2B
33672A,2019-11-12,10.6865,B2C
19590A,2019-11-12,14.575000000000001,B2B
22732A,2019-11-12,19.875,B2C
22477A,2019-11-12,19.875,B2C
16340A,2019-11-12,14.725,B2B
33100A,2019-11-12,17.0585,B2C
21315A,2019-11-12,13.625,B2B
19364A,2019-11-12,12.475,B2B
18481A,2019-11-12,19.875,B2C
19650A,2019-11-12,16.8945,B2C
17803A,2019-11-12,11.54175,B2B
27674A,2019-11-12,8.75,B2B
14875A,2019-11-12,14.725,B2C
24812A,2019-11-12,19.875,B2C
19639A,2019-11-12,17.45,B2B
22501A,2019-11-12,14.575000000000001,B2B
32493A,2019-11-12,17.975,B2B
13985A,2019-11-12,19.475,B2C
30035A,2019-11-12,20.6,B2B
25247A,2019-11-12,18.725,B2B
12877A,2019-11-12,14.975,B2B
11587A,2019-11-12,19.875,B2C
9105A,2019-11-12,21.275000000000002,B2C
32400A,2019-11-12,12.475,B2B
31529A,2019-11-12,14.225,B2C
21607A,2019-11-12,11.375,B2B
33263A,2019-11-12,16.898,B2B
27265A,2019-11-12,11.475,B2C
29021A,2019-11-12,18.225,B2B
33903A,2019-11-12,8.75,B2C
31170A,2019-11-12,9.55,B2C
16346A,2019-11-12,21.275000000000002,B2C
17665A,2019-11-12,13.475,B2C
27390A,2019-11-12,18.725,B2C
23932A,2019-11-12,13.475,B2C
23848A,2019-11-12,13.625,B2B
15167A,2019-11-12,14.975,B2C
20906A,2019-11-12,18.325,B2B
33047A,2019-11-12,12.05,B2C
28606A,2019-11-12,18.725,B2C
26369A,2019-11-12,17.475,B2B
31280A,2019-11-12,8.725,B2C
15493A,2019-11-12,12.725,B2C
22102A,2019-11-12,14.15,B2B
9242A,2019-11-12,11.55,B2C
32286A,2019-11-12,19.475,B2C
13184A,2019-11-12,19.875,B2C
27505A,2019-11-12,8.975,B2C
25833A,2019-11-12,11.5145,B2C
26617A,2019-11-12,12.05,B2B
29336A,2019-11-12,13.475,B2C
26480A,2019-11-12,12.55,B2B
34111A,2019-11-12,17.6535,B2C
19896A,2019-11-12,11.375,B2B
29180A,2019-11-12,17.33625,B2C
32894A,2019-11-12,11.807500000000001,B2C
19909A,2019-11-12,18.725,B2B
22942A,2019-11-12,19.875,B2C
25348A,2019-11-12,18.725,B2C
13217A,2019-11-12,18.725,B2C
25843A,2019-11-12,12.55,B2C
27406A,2019-11-12,19.475,B2C
28843A,2019-11-12,18.725,B2B
26532A,2019-11-12,22.6,B2C
22841A,2019-11-12,14.575000000000001,B2B
33360A,2019-11-12,16.85,B2B
19896A,2019-11-12,11.375,B2B
25113A,2019-11-12,12.725,B2C
33997A,2019-11-12,17.225,B2C
22586A,2019-11-12,19.875,B2C
25508A,2019-11-12,17.33625,B2C
12169A,2019-11-12,21.275000000000002,B2C
28405A,2019-11-12,8.75,B2C
25753A,2019-11-12,21.225,B2C
22049A,2019-11-12,18.725,B2C
13230A,2019-11-12,21.275000000000002,B2B
34017A,2019-11-12,16.475,B2C
19896A,2019-11-12,8.725,B2B
13184A,2019-11-12,19.875,B2C
17724A,2019-11-12,14.575000000000001,B2B
30757A,2019-11-12,18.225,B2C
25417A,2019-11-12,16.09575,B2B
14306A,2019-11-12,19.875,B2C
33919A,2019-11-12,11.6,B2C
20084A,2019-11-12,18.486250000000002,B2B
33985A,2019-11-12,12.475,B2C
27471A,2019-11-13,5.2250000000000005,B2C
34787A,2019-11-13,14.225,B2C
26143A,2019-11-13,12.475,B2C
25114A,2019-11-13,12.05,B2C
24108A,2019-11-13,14.725,B2B
26622A,2019-11-13,12.3,B2C
26640A,2019-11-13,14.975,B2C
18782A,2019-11-13,14.475,B2C
17716A,2019-11-13,19.875,B2C
32688A,2019-11-13,13.725,B2C
22571A,2019-11-13,14.575000000000001,B2C
15335A,2019-11-13,11.225,B2C
27086A,2019-11-13,18.225,B2C
34248A,2019-11-13,16.725,B2C
27272A,2019-11-13,16.725,B2B
28395A,2019-11-13,16.06125,B2C
21739A,2019-11-13,12.05,B2C
14524A,2019-11-13,17.225,B2C
33985A,2019-11-13,12.475,B2C
19650A,2019-11-13,11.975,B2C
29935A,2019-11-13,9.975,B2C
27324A,2019-11-13,14.475,B2C
33369A,2019-11-13,13.475,B2C
34733A,2019-11-13,22.225,B2C
21945A,2019-11-13,11.375,B2B
18113A,2019-11-13,21.275000000000002,B2C
34889A,2019-11-13,10.225,B2C
34814A,2019-11-13,14.475,B2C
22130A,2019-11-13,12.475,B2C
20191A,2019-11-13,11.475,B2C
33991A,2019-11-13,15.225,B2C
34571A,2019-11-13,11.975,B2C
30055A,2019-11-13,16.725,B2C
25417A,2019-11-13,16.09575,B2B
28647A,2019-11-13,20.225,B2C
29668A,2019-11-13,14.475,B2C
24976A,2019-11-13,19.475,B2C
12959A,2019-11-13,14.975,B2B
26337A,2019-11-13,18.725,B2C
26000A,2019-11-13,13.475,B2C
30593A,2019-11-13,14.725,B2C
28777A,2019-11-13,13.225,B2C
18068A,2019-11-13,11.375,B2B
27933A,2019-11-13,17.475,B2C
19639A,2019-11-13,17.45,B2B
30130A,2019-11-13,14.975,B2C
22652A,2019-11-13,15.975,B2C
14336A,2019-11-13,19.25,B2C
22661A,2019-11-13,17.45,B2C
28405A,2019-11-13,8.75,B2C
11017A,2019-11-13,18.725,B2C
34248A,2019-11-13,16.725,B2C
14243A,2019-11-13,19.475,B2B
11931A,2019-11-13,19.875,B2C
24730A,2019-11-13,13.475,B2C
30165A,2019-11-13,19.975,B2B
31281A,2019-11-13,16.725,B2C
28316A,2019-11-13,18.975,B2C
29680A,2019-11-13,19.475,B2C
9280A,2019-11-13,21.275000000000002,B2C
12863A,2019-11-13,21.275000000000002,B2C
31094A,2019-11-13,17.475,B2C
20906A,2019-11-13,18.325,B2B
25481A,2019-11-13,18.725,B2C
33047A,2019-11-13,18.725,B2C
21659A,2019-11-13,11.375,B2C
29866A,2019-11-13,17.975,B2C
26013A,2019-11-13,14.475,B2C
17866A,2019-11-13,21.275000000000002,B2C
27374A,2019-11-13,18.225,B2C
30722A,2019-11-13,18.725,B2C
27367A,2019-11-13,18.975,B2C
17951A,2019-11-13,15.3085,B2C
30663A,2019-11-13,12.225,B2C
21966A,2019-11-13,10.725,B2C
32142A,2019-11-13,16.725,B2C
9324A,2019-11-13,19.975,B2C
27623A,2019-11-13,16.725,B2C
24930A,2019-11-13,14.975,B2C
34689A,2019-11-13,15.975,B2C
27251A,2019-11-13,17.1,B2C
34753A,2019-11-13,14.475,B2C
32479A,2019-11-14,17.225,B2C
32894A,2019-11-14,15.975,B2C
34503A,2019-11-15,4.4750000000000005,B2C
25185A,2019-11-15,12.05,B2C
25032A,2019-11-16,19.975,B2B
22636A,2019-11-16,12.514000000000001,B2B
34522A,2019-11-16,18.79325,B2C
33672A,2019-11-16,10.6865,B2C
12266A,2019-11-16,8.475,B2C
20084A,2019-11-16,18.486250000000002,B2B
34726A,2019-11-16,19.725,B2B
18068A,2019-11-16,11.375,B2B
19869A,2019-11-16,19.975,B2B
28395A,2019-11-16,12.08625,B2C
33360A,2019-11-16,16.85,B2B
14875A,2019-11-16,14.725,B2C
29021A,2019-11-16,18.225,B2B
26617A,2019-11-16,12.05,B2B
14306A,2019-11-16,19.875,B2C
22105A,2019-11-16,10.700000000000001,B2B
24141A,2019-11-16,9.375,B2B
23640A,2019-11-16,16.85,B2B
34768A,2019-11-16,18.1,B2B
15493A,2019-11-16,12.725,B2C
32400A,2019-11-16,12.475,B2B
26167A,2019-11-16,19.475,B2C
26443A,2019-11-16,17.725,B2C
22942A,2019-11-16,19.875,B2C
21881A,2019-11-16,14.575000000000001,B2B
24746A,2019-11-16,13.237,B2C
13217A,2019-11-16,17.475,B2C
34278A,2019-11-16,9.725,B2C
33100A,2019-11-16,17.0585,B2C
33985A,2019-11-16,12.475,B2C
22049A,2019-11-16,18.725,B2C
34921A,2019-11-16,18.225,B2C
18887A,2019-11-16,14.575000000000001,B2C
10908A,2019-11-16,21.225,B2B
20456A,2019-11-16,12.35,B2B
20954A,2019-11-16,19.875,B2B
28440A,2019-11-16,18.725,B2B
22732A,2019-11-16,19.875,B2C
19661A,2019-11-16,14.0195,B2B
19525A,2019-11-16,13.625,B2C
23565A,2019-11-16,19.875,B2C
30757A,2019-11-16,18.225,B2C
19896A,2019-11-16,17.45,B2B
17967A,2019-11-16,13.625,B2C
10255A,2019-11-16,18.425,B2C
22571A,2019-11-16,14.575000000000001,B2C
26669A,2019-11-16,8.75,B2C
33903A,2019-11-16,8.75,B2C
16988A,2019-11-16,21.275000000000002,B2B
25554A,2019-11-16,19.975,B2C
13184A,2019-11-16,19.875,B2C
19591A,2019-11-16,21.275000000000002,B2B
30722A,2019-11-16,18.725,B2C
19639A,2019-11-16,17.45,B2B
27808A,2019-11-16,11.475,B2C
16206A,2019-11-16,12.35,B2B
15308A,2019-11-16,18.725,B2B
23848A,2019-11-16,14.575000000000001,B2B
25481A,2019-11-16,18.725,B2C
33919A,2019-11-16,11.6,B2C
33312A,2019-11-16,15.6625,B2C
22963A,2019-11-16,12.35,B2B
32493A,2019-11-16,17.975,B2B
18421A,2019-11-16,13.475,B2C
32681A,2019-11-16,15.725,B2C
19364A,2019-11-16,12.475,B2B
11482A,2019-11-16,19.775000000000002,B2C
19650A,2019-11-16,17.45,B2C
27748A,2019-11-16,21.475,B2B
21945A,2019-11-16,11.375,B2B
29180A,2019-11-16,17.33625,B2C
11850A,2019-11-16,13.475,B2B
12701A,2019-11-16,18.575,B2C
33319A,2019-11-16,10.175,B2C
25417A,2019-11-16,16.09575,B2B
17803A,2019-11-16,11.54175,B2B
20906A,2019-11-16,18.325,B2B
33263A,2019-11-16,16.898,B2B
25113A,2019-11-16,12.725,B2C
22586A,2019-11-16,19.875,B2C
22501A,2019-11-16,14.575000000000001,B2B
16373A,2019-11-16,18.725,B2C
34184A,2019-11-16,4.39175,B2C
26114A,2019-11-16,21.225,B2B
21315A,2019-11-16,13.625,B2B
34681A,2019-11-16,10.6415,B2C
28166A,2019-11-16,12.475,B2C
25833A,2019-11-16,11.5145,B2C
32037A,2019-11-16,17.725,B2B
19352A,2019-11-16,13.625,B2B
13900A,2019-11-16,20.275000000000002,B2C
26618A,2019-11-16,21.225,B2C
25085A,2019-11-16,21.225,B2C
21945A,2019-11-16,11.375,B2B
25436A,2019-11-16,13.475,B2B
28616A,2019-11-16,11.475,B2C
11587A,2019-11-16,19.875,B2C
30165A,2019-11-16,12.05,B2B
25417A,2019-11-16,16.09575,B2B
24448A,2019-11-16,13.375,B2B
13303A,2019-11-16,11.475,B2B
22360A,2019-11-16,21.275000000000002,B2C
33500A,2019-11-16,13.36175,B2B
24464A,2019-11-16,14.950000000000001,B2B
33047A,2019-11-16,12.05,B2C
30648A,2019-11-16,15.725,B2C
29631A,2019-11-16,16.85,B2C
12830A,2019-11-16,12.35,B2B
21945A,2019-11-17,11.375,B2B
30757A,2019-11-17,18.225,B2C
27548A,2019-11-17,17.0075,B2C
30160A,2019-11-17,3.725,B2C
34372A,2019-11-17,16.725,B2B
19639A,2019-11-17,17.45,B2B
34111A,2019-11-17,17.6535,B2C
27409A,2019-11-17,14.725,B2C
23618A,2019-11-17,19.975,B2C
27333A,2019-11-17,10.725,B2B
20123A,2019-11-17,14.725,B2C
25820A,2019-11-17,10.725,B2C
31560A,2019-11-17,10.475,B2C
34047A,2019-11-17,13.65375,B2B
32400A,2019-11-17,12.475,B2B
27488A,2019-11-17,13.475,B2C
25681A,2019-11-17,12.225,B2C
27443A,2019-11-17,14.725,B2B
12819A,2019-11-17,16.025,B2B
28405A,2019-11-17,8.75,B2C
28445A,2019-11-17,11.475,B2C
27268A,2019-11-17,12.475,B2C
17724A,2019-11-17,14.575000000000001,B2B
16206A,2019-11-17,17.8,B2B
15308A,2019-11-17,18.725,B2B
25833A,2019-11-17,11.5145,B2C
32447A,2019-11-17,9.475,B2C
25834A,2019-11-17,19.475,B2C
16812A,2019-11-17,18.475,B2C
27307A,2019-11-17,11.475,B2C
34336A,2019-11-17,14.975,B2B
33987A,2019-11-17,9.475,B2C
22586A,2019-11-17,19.875,B2C
13867A,2019-11-17,12.05,B2C
14614A,2019-11-17,10.700000000000001,B2C
14716A,2019-11-17,13.475,B2C
19909A,2019-11-17,18.725,B2B
27361A,2019-11-17,14.725,B2C
28985A,2019-11-17,10.175,B2C
21225A,2019-11-17,18.225,B2C
29021A,2019-11-17,18.225,B2B
19289A,2019-11-17,21.275000000000002,B2B
25508A,2019-11-17,17.33625,B2C
19896A,2019-11-17,11.375,B2B
33972A,2019-11-17,17.3615,B2B
9238A,2019-11-17,19.475,B2B
28843A,2019-11-17,18.725,B2B
28606A,2019-11-17,18.725,B2C
26825A,2019-11-17,12.475,B2C
30158A,2019-11-17,19.475,B2C
14395A,2019-11-17,18.325,B2C
22687A,2019-11-17,14.975,B2C
22841A,2019-11-17,14.575000000000001,B2B
19896A,2019-11-17,17.45,B2B
22274A,2019-11-17,13.475,B2C
32865A,2019-11-17,13.475,B2C
34768A,2019-11-17,18.1,B2B
19896A,2019-11-17,11.375,B2B
19364A,2019-11-17,12.475,B2B
22300A,2019-11-17,14.725,B2C
22576A,2019-11-17,18.975,B2B
32971A,2019-11-17,15.725,B2C
33263A,2019-11-17,16.898,B2B
13155A,2019-11-17,21.275000000000002,B2B
21086A,2019-11-17,21.275000000000002,B2B
34522A,2019-11-17,18.79325,B2C
10741A,2019-11-17,21.275000000000002,B2B
27674A,2019-11-17,8.75,B2B
11791A,2019-11-17,19.475,B2C
30965A,2019-11-17,18.475,B2B
25417A,2019-11-17,16.09575,B2B
20937A,2019-11-17,14.575000000000001,B2B
18569A,2019-11-17,21.275000000000002,B2C
28178A,2019-11-17,12.475,B2C
28789A,2019-11-17,11.8085,B2C
24746A,2019-11-17,13.237,B2C
33985A,2019-11-17,12.475,B2C
17511A,2019-11-17,16.025,B2B
16056A,2019-11-17,13.475,B2C
32432A,2019-11-17,12.975,B2B
14243A,2019-11-17,19.475,B2B
33903A,2019-11-17,15.725,B2C
33019A,2019-11-17,12.55,B2B
34921A,2019-11-17,13.475,B2C
26038A,2019-11-17,8.75,B2B
19571A,2019-11-17,21.275000000000002,B2C
29736A,2019-11-17,14.725,B2B
27812A,2019-11-17,21.225,B2B
26075A,2019-11-17,21.225,B2C
33263A,2019-11-17,16.898,B2B
34726A,2019-11-17,19.725,B2B
25348A,2019-11-17,18.725,B2C
19650A,2019-11-17,17.45,B2C
33313A,2019-11-17,19.475,B2C
19590A,2019-11-17,14.575000000000001,B2B
21364A,2019-11-17,16.025,B2C
20456A,2019-11-17,12.35,B2B
26369A,2019-11-17,20.475,B2B
32894A,2019-11-17,11.8085,B2C
34874A,2019-11-17,17.475,B2B
26371A,2019-11-17,10.725,B2B
23494A,2019-11-17,9.375,B2B
12830A,2019-11-17,12.35,B2B
20191A,2019-11-17,14.725,B2C
30140A,2019-11-17,18.975,B2C
22963A,2019-11-17,12.35,B2B
17041A,2019-11-17,10.975,B2B
26035A,2019-11-17,14.725,B2B
27151A,2019-11-17,14.725,B2B
22247A,2019-11-18,18.725,B2C
22364A,2019-11-18,9.375,B2B
10159A,2019-11-18,10.975,B2C
14403A,2019-11-18,14.975,B2C
19639A,2019-11-18,17.45,B2B
22636A,2019-11-18,12.514000000000001,B2B
25185A,2019-11-18,18.725,B2C
33148A,2019-11-18,15.475,B2C
21691A,2019-11-18,14.225,B2C
22105A,2019-11-18,10.700000000000001,B2B
20456A,2019-11-18,12.35,B2B
11547A,2019-11-18,16.025,B2B
27748A,2019-11-18,21.475,B2B
13985A,2019-11-18,19.475,B2C
17863A,2019-11-18,10.78075,B2B
24448A,2019-11-18,13.375,B2B
33500A,2019-11-18,13.36175,B2B
25180A,2019-11-18,15.975,B2C
14547A,2019-11-18,19.712500000000002,B2C
10875A,2019-11-18,19.875,B2B
21683A,2019-11-18,19.475,B2C
35065A,2019-11-18,9.225,B2B
27039A,2019-11-18,19.475,B2C
29631A,2019-11-18,16.85,B2C
19650A,2019-11-18,17.45,B2C
31723A,2019-11-18,14.725,B2B
21313A,2019-11-18,14.725,B2B
11931A,2019-11-18,19.875,B2C
34726A,2019-11-18,19.725,B2B
20906A,2019-11-18,18.325,B2B
20954A,2019-11-18,19.875,B2B
27319A,2019-11-18,11.475,B2C
21945A,2019-11-18,11.375,B2B
29021A,2019-11-18,18.225,B2B
19896A,2019-11-18,17.45,B2B
30757A,2019-11-18,18.225,B2C
18751A,2019-11-18,13.3085,B2B
28342A,2019-11-18,19.475,B2C
17716A,2019-11-18,19.875,B2C
24016A,2019-11-18,18.725,B2C
26337A,2019-11-18,18.725,B2C
19723A,2019-11-18,18.725,B2C
21881A,2019-11-18,14.575000000000001,B2B
23402A,2019-11-18,14.575000000000001,B2B
15659A,2019-11-18,14.725,B2C
29041A,2019-11-18,11.475,B2C
24746A,2019-11-18,13.237,B2C
22963A,2019-11-18,12.35,B2B
11305A,2019-11-18,13.475,B2B
27035A,2019-11-18,14.725,B2B
18068A,2019-11-18,11.375,B2B
28390A,2019-11-18,14.725,B2C
25032A,2019-11-18,19.975,B2B
24141A,2019-11-18,9.375,B2B
22247A,2019-11-18,18.725,B2C
9595A,2019-11-18,19.475,B2C
26293A,2019-11-18,13.7875,B2C
25417A,2019-11-18,16.09575,B2B
22301A,2019-11-18,11.475,B2B
33972A,2019-11-18,17.3615,B2B
33455A,2019-11-18,14.475,B2C
32525A,2019-11-18,2.475,B2C
16206A,2019-11-18,12.35,B2B
28440A,2019-11-18,18.725,B2B
26141A,2019-11-18,19.725,B2B
34522A,2019-11-18,18.79325,B2C
27916A,2019-11-18,10.725,B2C
34951A,2019-11-18,13.475,B2C
20479A,2019-11-18,14.5585,B2B
12844A,2019-11-18,21.275000000000002,B2C
22586A,2019-11-18,19.875,B2C
27790A,2019-11-18,18.975,B2C
11904A,2019-11-18,17.975,B2C
15135A,2019-11-18,19.575,B2C
33263A,2019-11-18,16.898,B2B
30165A,2019-11-18,12.05,B2B
23711A,2019-11-18,21.275000000000002,B2C
28166A,2019-11-18,12.475,B2C
25379A,2019-11-18,11.375,B2C
25389A,2019-11-18,12.05,B2B
13325A,2019-11-18,14.575000000000001,B2B
35097A,2019-11-18,15.475,B2C
22571A,2019-11-18,14.725,B2C
12830A,2019-11-18,12.35,B2B
34963A,2019-11-18,16.475,B2C
34389A,2019-11-18,22.225,B2B
28817A,2019-11-18,14.725,B2B
21330A,2019-11-18,14.575000000000001,B2B
19364A,2019-11-18,12.475,B2B
9238A,2019-11-18,13.475,B2B
32022A,2019-11-18,19.475,B2C
33895A,2019-11-18,6.6000000000000005,B2C
18887A,2019-11-18,14.575000000000001,B2C
32400A,2019-11-18,12.475,B2B
33985A,2019-11-18,12.475,B2C
18432A,2019-11-18,16.025,B2B
25651A,2019-11-18,12.05,B2C
13777A,2019-11-18,21.275000000000002,B2B
19352A,2019-11-18,13.625,B2B
26369A,2019-11-18,20.475,B2B
25417A,2019-11-18,16.09575,B2B
30254A,2019-11-18,7.4750000000000005,B2C
27517A,2019-11-18,19.475,B2C
33296A,2019-11-18,14.875,B2C
34921A,2019-11-18,13.475,B2C
14730A,2019-11-18,16.725,B2C
26054A,2019-11-18,17.8085,B2C
25448A,2019-11-18,19.975,B2C
18300A,2019-11-18,10.700000000000001,B2B
17610A,2019-11-18,10.700000000000001,B2B
12205A,2019-11-18,21.275000000000002,B2B
26890A,2019-11-18,19.475,B2C
14707A,2019-11-18,12.05,B2C
31003A,2019-11-18,6.3500000000000005,B2C
30722A,2019-11-18,18.725,B2C
15167A,2019-11-19,14.975,B2C
25113A,2019-11-19,12.725,B2C
19590A,2019-11-19,14.575000000000001,B2B
25247A,2019-11-19,18.725,B2B
21739A,2019-11-19,12.05,B2C
14306A,2019-11-19,19.875,B2C
33672A,2019-11-19,10.6865,B2C
30035A,2019-11-19,20.6,B2B
11587A,2019-11-19,19.875,B2C
25833A,2019-11-19,11.5145,B2C
34726A,2019-11-19,19.725,B2B
26443A,2019-11-19,17.725,B2C
34017A,2019-11-19,16.475,B2C
13867A,2019-11-19,18.725,B2C
17665A,2019-11-19,13.475,B2C
28606A,2019-11-19,18.725,B2C
25753A,2019-11-19,21.225,B2C
19741A,2019-11-19,21.275000000000002,B2B
21038A,2019-11-19,13.475,B2C
31170A,2019-11-19,9.55,B2C
22586A,2019-11-19,19.875,B2C
34874A,2019-11-19,17.475,B2B
19896A,2019-11-19,11.375,B2B
29180A,2019-11-19,17.33625,B2C
28405A,2019-11-19,8.75,B2C
16373A,2019-11-19,18.725,B2C
14302A,2019-11-19,15.975,B2C
28101A,2019-11-19,12.475,B2C
22841A,2019-11-19,14.575000000000001,B2B
25508A,2019-11-19,18.725,B2C
33903A,2019-11-19,8.75,B2C
16340A,2019-11-19,14.725,B2B
12782A,2019-11-19,14.725,B2C
11016A,2019-11-19,20.975,B2B
22732A,2019-11-19,19.875,B2C
19909A,2019-11-19,18.725,B2B
27151A,2019-11-19,14.725,B2B
19650A,2019-11-19,17.45,B2C
19364A,2019-11-19,12.475,B2B
34625A,2019-11-19,14.475,B2C
29336A,2019-11-19,13.475,B2C
9242A,2019-11-19,11.55,B2C
12169A,2019-11-19,21.275000000000002,B2C
34921A,2019-11-19,13.475,B2C
34047A,2019-11-19,13.65375,B2B
22963A,2019-11-19,12.35,B2B
33360A,2019-11-19,18.725,B2B
22501A,2019-11-19,14.575000000000001,B2B
17724A,2019-11-19,14.575000000000001,B2B
28843A,2019-11-19,18.725,B2B
27265A,2019-11-19,11.475,B2C
32894A,2019-11-19,11.8085,B2C
