client_id,date,value_usd,segment
35827A,2023-12-01,20.0991,B2B
32508A,2023-12-01,10.8,B2C
29064A,2023-12-01,12.475,B2C
27415A,2023-12-01,12.475,B2C
22061A,2023-12-01,10.725,B2C
29849A,2023-12-01,12.475,B2C
26343A,2023-12-01,21.335,B2B
28474A,2023-12-01,11.475,B2C
29140A,2023-12-02,22.9075,B2B
32521A,2023-12-01,14.475,B2C
33009A,2023-12-05,8.975,B2C
26536A,2023-12-01,21.335,B2B
29205A,2023-12-02,14.475,B2C
28490A,2023-12-01,10.725,B2C
28405A,2023-12-01,8.75,B2C
35585A,2023-12-15,12.975,B2C
32193A,2023-12-01,10.9785,B2C
26395A,2023-12-01,13.225,B2C
27967A,2023-12-01,22.9075,B2B
35861A,2023-12-01,14.475,B2C
27596A,2023-12-01,8.8625,B2C
29021A,2023-12-01,30.9825,B2B
33404A,2023-12-01,10.8,B2C
26604A,2023-12-01,22.9075,B2B
31285A,2023-12-02,12.475,B2C
26423A,2023-12-01,13.475,B2C
27436A,2023-12-01,31.832500000000003,B2B
28459A,2023-12-01,12.42445,B2B
34844A,2023-12-01,15.975,B2C
27591A,2023-12-01,19.475,B2C
27101A,2023-12-01,17.725,B2C
27941A,2023-12-01,20.485,B2B
28149A,2023-12-01,15.9375,B2B
34692A,2023-12-01,10.475,B2C
26440A,2023-12-01,31.832500000000003,B2B
34778A,2023-12-01,29.92,B2B
26339A,2023-12-01,13.475,B2C
34055A,2023-12-01,30.37475,B2B
27506A,2023-12-01,17.19725,B2C
29597A,2023-12-01,35.648999999999994,B2B
29345A,2023-12-14,19.475,B2C
30757A,2023-12-01,6.9750000000000005,B2C
33455A,2023-12-01,16.475,B2C
28190A,2023-12-01,25.0325,B2B
26326A,2023-12-01,24.4256,B2B
32971A,2023-12-01,15.725,B2C
27016A,2023-12-01,33.9575,B2B
31216A,2023-12-01,19.5075,B2B
30688A,2023-12-01,30.5575,B2B
32637A,2023-12-01,19.475,B2C
28424A,2023-12-01,15.2575,B2B
28811A,2023-12-02,17.475,B2C
34220A,2023-12-01,17.975,B2C
33306A,2023-12-01,9.6895,B2C
26937A,2023-12-01,19.5075,B2B
32396A,2023-12-01,18.2325,B2B
25960A,2023-12-01,22.225,B2C
27756A,2023-12-01,35.648999999999994,B2B
16143A,2023-12-01,21.2075,B2B
29736A,2023-12-01,25.0325,B2B
26922A,2023-12-01,19.475,B2C
28644A,2023-12-02,18.725,B2C
35009A,2023-12-01,11.725,B2C
27883A,2023-12-01,14.725,B2C
28179A,2023-12-01,11.475,B2C
35153A,2023-12-01,15.975,B2C
29569A,2023-12-01,17.975,B2C
30332A,2023-12-01,20.975,B2C
34768A,2023-12-01,30.770000000000003,B2B
29023A,2023-12-01,19.475,B2C
17891A,2023-12-01,19.77695,B2B
35405A,2023-12-01,28.4325,B2B
34851A,2023-12-01,27.625,B2B
28714A,2023-12-01,19.475,B2C
34819A,2023-12-01,9.225,B2C
34247A,2023-12-01,18.725,B2C
34853A,2023-12-01,17.225,B2C
34101A,2023-12-10,15.975,B2C
35558A,2023-12-01,14.182,B2C
35958A,2023-12-01,14.725,B2C
27018A,2023-12-01,18.725,B2C
27357A,2023-12-01,17.88425,B2C
23508A,2023-12-01,15.975,B2C
34336A,2023-12-01,25.4575,B2B
27657A,2023-12-01,19.5075,B2B
27532A,2023-12-01,14.725,B2C
27519A,2023-12-01,9.975,B2C
32424A,2023-12-01,9.525,B2C
27709A,2023-12-01,11.475,B2C
28606A,2023-12-01,18.725,B2C
30932A,2023-12-01,16.975,B2C
32822A,2023-12-01,20.975,B2C
27039A,2023-12-01,19.475,B2C
33949A,2023-12-01,15.975,B2C
33932A,2023-12-01,20.975,B2C
32219A,2023-12-01,17.975,B2C
27981A,2023-12-01,19.475,B2C
29154A,2023-12-02,19.5075,B2B
34668A,2023-12-01,17.475,B2C
29265A,2023-12-01,33.1075,B2B
35405A,2023-12-01,28.4325,B2B
32471A,2023-12-01,14.725,B2C
26825A,2023-12-01,12.475,B2C
30474A,2023-12-01,16.725,B2C
32962A,2023-12-05,24.1825,B2B
28654A,2023-12-01,14.725,B2C
28445A,2023-12-01,11.475,B2C
29877A,2023-12-01,25.0325,B2B
34323A,2023-12-01,14.475,B2C
32382A,2023-12-01,17.975,B2C
28506A,2023-12-01,30.9825,B2B
31116A,2023-12-01,12.05,B2C
34398A,2023-12-01,15.975,B2C
32584A,2023-12-01,15.475,B2C
27622A,2023-12-01,19.475,B2C
35956A,2023-12-01,11.1125,B2C
31589A,2023-12-01,18.225,B2C
35333A,2023-12-01,17.85,B2C
27780A,2023-12-01,16.875,B2C
30129A,2023-12-01,29.707500000000003,B2B
30762A,2023-12-01,18.2705,B2C
34874A,2023-12-09,29.707500000000003,B2B
30793A,2023-12-01,11.462,B2C
29274A,2023-12-03,17.975,B2C
30609A,2023-12-01,31.832500000000003,B2B
27709A,2023-12-01,11.475,B2C
28172A,2023-12-01,33.745000000000005,B2B
27740A,2023-12-01,29.707500000000003,B2B
28699A,2023-12-01,30.1325,B2B
31162A,2023-12-03,18.475,B2C
27468A,2023-12-01,10.475,B2C
26464A,2023-12-01,21.225,B2C
32250A,2023-12-01,14.475,B2C
27674A,2023-12-01,14.875,B2B
35655A,2023-12-07,16.475,B2C
27496A,2023-12-01,21.2075,B2B
30879A,2023-12-01,7.475,B2C
29681A,2023-12-01,17.475,B2C
33972A,2023-12-13,29.51455,B2B
34727A,2023-12-01,17.807499999999997,B2B
30792A,2023-12-01,14.4075,B2B
34324A,2023-12-01,8.8825,B2B
26484A,2023-12-01,22.9075,B2B
27128A,2023-12-01,14.725,B2C
29350A,2023-12-05,29.495,B2B
26067A,2023-12-01,9.55,B2C
27432A,2023-12-01,25.0325,B2B
30329A,2023-12-01,29.707500000000003,B2B
27230A,2023-12-01,16.475,B2C
31979A,2023-12-01,16.5375,B2C
30476A,2023-12-01,21.2075,B2B
34255A,2023-12-01,14.975,B2C
27400A,2023-12-01,13.225,B2C
32047A,2023-12-01,30.197525,B2B
27151A,2023-12-01,25.0325,B2B
31284A,2023-12-02,14.725,B2C
34781A,2023-12-01,11.475,B2B
28301A,2023-12-01,23.6147,B2B
33573A,2023-12-02,18.725,B2C
34372A,2023-12-01,28.4325,B2B
27028A,2023-12-01,18.725,B2C
32566A,2023-12-01,19.475,B2C
34316A,2023-12-01,10.475,B2C
29035A,2023-12-02,19.475,B2C
32562A,2023-12-01,19.5075,B2B
35405A,2023-12-01,28.4325,B2B
27110A,2023-12-01,19.975,B2C
35205A,2023-12-01,20.975,B2C
31220A,2023-12-01,14.246,B2C
31938A,2023-12-01,17.891750000000002,B2C
26327A,2023-12-01,18.225,B2C
30140A,2023-12-01,18.975,B2C
31964A,2023-12-02,30.9825,B2B
35036A,2023-12-02,11.6875,B2B
27102A,2023-12-02,31.832500000000003,B2B
34560A,2023-12-02,11.225,B2C
27793A,2023-12-02,18.725,B2C
35841A,2023-12-02,14.475,B2C
35123A,2023-12-02,12.725,B2C
28397A,2023-12-02,31.832500000000003,B2B
31441A,2023-12-02,30.8873,B2B
27104A,2023-12-02,10.225,B2C
27032A,2023-12-02,21.225,B2C
28446A,2023-12-02,18.725,B2C
36064A,2023-12-02,9.725,B2C
27809A,2023-12-02,31.832500000000003,B2B
27161A,2023-12-02,18.225,B2C
27792A,2023-12-02,30.9825,B2B
35448A,2023-12-02,15.975,B2C
34247A,2023-12-02,18.725,B2C
32022A,2023-12-02,19.475,B2C
34758A,2023-12-02,16.725,B2C
30329A,2023-12-02,29.707500000000003,B2B
34511A,2023-12-02,28.645000000000003,B2B
34668A,2023-12-02,17.475,B2C
35825A,2023-12-02,37.7825,B2B
27027A,2023-12-02,31.832500000000003,B2B
31646A,2023-12-02,33.9575,B2B
34897A,2023-12-02,12.725,B2C
34779A,2023-12-02,17.975,B2C
28583A,2023-12-02,22.9075,B2B
27829A,2023-12-02,19.475,B2C
27317A,2023-12-03,15.725,B2C
33560A,2023-12-02,9.725,B2C
26355A,2023-12-02,18.725,B2C
32474A,2023-12-02,20.1739,B2B
27517A,2023-12-02,17.725,B2C
35526A,2023-12-07,22.225,B2C
31604A,2023-12-02,17.613,B2C
28566A,2023-12-02,25.0325,B2B
33353A,2023-12-05,16.582250000000002,B2C
28178A,2023-12-02,12.475,B2C
26761A,2023-12-02,16.475,B2C
27837A,2023-12-02,22.225,B2C
36000A,2023-12-02,11.225,B2C
34290A,2023-12-02,16.85,B2C
34730A,2023-12-02,20.975,B2C
24845A,2023-12-02,16.475,B2C
28506A,2023-12-02,30.5575,B2B
32043A,2023-12-02,31.832500000000003,B2B
27547A,2023-12-02,22.9075,B2B
26180A,2023-12-02,14.725,B2C
33930A,2023-12-02,19.475,B2C
35333A,2023-12-02,17.85,B2C
28449A,2023-12-02,31.832500000000003,B2B
30094A,2023-12-02,11.6,B2C
32561A,2023-12-02,17.475,B2C
27164A,2023-12-02,7.225,B2C
35405A,2023-12-02,28.4325,B2B
27475A,2023-12-02,13.475,B2C
30304A,2023-12-02,15.975,B2C
27512A,2023-12-02,31.832500000000003,B2B
33500A,2023-12-02,23.1421,B2B
29021A,2023-12-02,30.9825,B2B
28194A,2023-12-02,25.0325,B2B
27226A,2023-12-02,13.475,B2C
26786A,2023-12-02,17.0,B2B
33985A,2023-12-02,12.475,B2C
26423A,2023-12-02,13.475,B2C
35405A,2023-12-02,28.4325,B2B
34003A,2023-12-02,22.19945,B2B
28111A,2023-12-02,17.975,B2C
28949A,2023-12-02,17.84325,B2C
30726A,2023-12-02,18.364,B2C
27008A,2023-12-02,20.975,B2C
32438A,2023-12-02,20.975,B2C
29631A,2023-12-12,16.225,B2C
32896A,2023-12-02,25.0325,B2B
28390A,2023-12-02,14.725,B2C
30956A,2023-12-02,14.725,B2C
27356A,2023-12-02,17.1,B2C
29751A,2023-12-10,18.725,B2C
28181A,2023-12-02,25.0325,B2B
27305A,2023-12-02,19.475,B2C
27624A,2023-12-02,11.01375,B2C
34266A,2023-12-02,29.707500000000003,B2B
34749A,2023-12-02,14.225,B2C
26228A,2023-12-02,22.2989,B2B
27961A,2023-12-02,25.0325,B2B
29727A,2023-12-02,31.832500000000003,B2B
27205A,2023-12-02,17.725,B2C
24319A,2023-12-02,17.475,B2C
28997A,2023-12-02,10.8,B2C
32762A,2023-12-02,17.725,B2C
27375A,2023-12-02,25.0325,B2B
34565A,2023-12-02,17.475,B2C
34368A,2023-12-02,16.725,B2C
32037A,2023-12-02,30.1325,B2B
28625A,2023-12-03,18.725,B2C
30069A,2023-12-02,19.475,B2C
26823A,2023-12-02,12.975,B2C
35652A,2023-12-05,24.7775,B2B
35639A,2023-12-02,22.9075,B2B
29597A,2023-12-02,35.648999999999994,B2B
25881A,2023-12-02,22.225,B2C
27682A,2023-12-02,20.485,B2B
32894A,2023-12-02,11.8085,B2C
28676A,2023-12-02,18.725,B2C
35313A,2023-12-02,11.725,B2C
33870A,2023-12-02,16.5325,B2B
27980A,2023-12-02,18.379,B2C
35040A,2023-12-02,12.725,B2C
28657A,2023-12-02,31.51375,B2B
28713A,2023-12-02,19.475,B2C
26972A,2023-12-02,23.7575,B2B
31167A,2023-12-03,33.1075,B2B
27441A,2023-12-02,31.832500000000003,B2B
32218A,2023-12-02,20.975,B2C
27031A,2023-12-02,10.725,B2C
27017A,2023-12-02,21.225,B2C
36102A,2023-12-02,17.225,B2C
27740A,2023-12-02,29.707500000000003,B2B
30289A,2023-12-07,9.03125,B2C
34686A,2023-12-02,18.475,B2C
32795A,2023-12-02,16.725,B2C
30974A,2023-12-02,30.5575,B2B
32513A,2023-12-06,13.14175,B2C
31647A,2023-12-02,10.475,B2C
34841A,2023-12-02,15.475,B2C
33365A,2023-12-02,17.770500000000002,B2C
26807A,2023-12-02,31.832500000000003,B2B
29884A,2023-12-02,31.832500000000003,B2B
26525A,2023-12-02,33.1075,B2B
34066A,2023-12-02,11.475,B2C
28582A,2023-12-02,22.9075,B2B
26937A,2023-12-02,19.5075,B2B
28087A,2023-12-02,11.475,B2C
30319A,2023-12-08,12.475,B2C
26342A,2023-12-02,18.725,B2C
35646A,2023-12-02,9.225,B2C
33716A,2023-12-02,16.475,B2C
27385A,2023-12-02,31.832500000000003,B2B
28587A,2023-12-02,19.5075,B2B
26209A,2023-12-02,18.725,B2C
34310A,2023-12-02,30.9825,B2B
27936A,2023-12-02,18.5,B2C
31221A,2023-12-02,16.225,B2C
35149A,2023-12-02,17.225,B2C
33296A,2023-12-02,14.875,B2C
28021A,2023-12-02,19.1,B2C
32640A,2023-12-02,18.2325,B2B
26738A,2023-12-02,18.725,B2C
27748A,2023-12-02,36.5075,B2B
31745A,2023-12-02,30.5575,B2B
34275A,2023-12-02,33.1075,B2B
27218A,2023-12-02,25.0325,B2B
28311A,2023-12-02,12.475,B2C
27916A,2023-12-02,10.725,B2C
35135A,2023-12-02,29.707500000000003,B2B
28268A,2023-12-02,13.975,B2C
17891A,2023-12-02,19.77695,B2B
26857A,2023-12-02,21.335,B2B
30133A,2023-12-02,23.3325,B2B
33987A,2023-12-02,9.475,B2C
26328A,2023-12-03,24.6075,B2B
33895A,2023-12-02,15.58125,B2C
35405A,2023-12-02,28.4325,B2B
28699A,2023-12-02,30.1325,B2B
34551A,2023-12-03,6.9750000000000005,B2C
10719A,2023-12-10,14.225,B2C
26930A,2023-12-02,19.5075,B2B
35114A,2023-12-05,27.1575,B2B
28106A,2023-12-02,33.1075,B2B
31316A,2023-12-02,18.03075,B2C
35528A,2023-12-02,18.6625,B2C
35206A,2023-12-02,5.7250000000000005,B2C
28357A,2023-12-02,9.225,B2C
31453A,2023-12-03,11.475,B2C
29075A,2023-12-02,17.475,B2C
32400A,2023-12-02,21.2075,B2B
30317A,2023-12-02,10.725,B2C
36071A,2023-12-02,19.725,B2C
36071A,2023-12-02,19.725,B2C
33648A,2023-12-02,31.832500000000003,B2B
28686A,2023-12-02,18.725,B2C
27556A,2023-12-02,19.5075,B2B
26358A,2023-12-02,18.725,B2C
27790A,2023-12-02,18.975,B2C
27556A,2023-12-02,19.5075,B2B
28437A,2023-12-02,18.725,B2C
27817A,2023-12-02,9.475,B2C
31419A,2023-12-03,17.475,B2C
28324A,2023-12-02,19.475,B2C
26842A,2023-12-02,19.875,B2C
29652A,2023-12-02,12.05,B2C
28661A,2023-12-02,12.475,B2C
32476A,2023-12-02,29.707500000000003,B2B
34832A,2023-12-02,15.975,B2C
33076A,2023-12-05,17.975,B2C
27137A,2023-12-02,22.9075,B2B
33285A,2023-12-02,17.475,B2C
31589A,2023-12-02,18.225,B2C
30762A,2023-12-02,18.725,B2C
31232A,2023-12-02,16.975,B2C
32264A,2023-12-02,10.475,B2C
34720A,2023-12-02,8.725,B2C
27450A,2023-12-02,19.475,B2C
33148A,2023-12-02,16.975,B2C
31225A,2023-12-02,20.19345,B2B
30757A,2023-12-02,18.1,B2C
28076A,2023-12-02,28.135,B2B
28377A,2023-12-02,19.725,B2C
31023A,2023-12-02,11.225,B2C
34522A,2023-12-02,18.79325,B2C
28023A,2023-12-03,12.475,B2C
32013A,2023-12-02,24.1825,B2B
28406A,2023-12-02,13.725,B2C
36068A,2023-12-02,20.975,B2C
27629A,2023-12-02,10.475,B2C
26995A,2023-12-02,20.485,B2B
28440A,2023-12-02,31.832500000000003,B2B
26543A,2023-12-02,12.01875,B2C
34630A,2023-12-02,16.475,B2C
27221A,2023-12-02,17.725,B2C
34851A,2023-12-02,30.9825,B2B
27142A,2023-12-02,17.41565,B2B
33811A,2023-12-09,16.975,B2C
26513A,2023-12-02,18.2325,B2B
29886A,2023-12-12,13.725,B2C
33976A,2023-12-02,20.49945,B2B
27604A,2023-12-02,19.270775,B2B
27709A,2023-12-02,17.225,B2C
25960A,2023-12-02,22.225,B2C
29040A,2023-12-02,20.485,B2B
28088A,2023-12-02,16.725,B2C
27035A,2023-12-02,25.0325,B2B
29992A,2023-12-02,20.0736,B2B
35928A,2023-12-02,18.725,B2C
35132A,2023-12-02,16.32,B2B
32650A,2023-12-02,14.864,B2C
34888A,2023-12-05,8.725,B2C
26293A,2023-12-02,14.725,B2C
34726A,2023-12-02,33.5325,B2B
27470A,2023-12-02,35.6575,B2B
27502A,2023-12-02,18.225,B2C
26997A,2023-12-02,27.1575,B2B
27420A,2023-12-02,13.725,B2C
28117A,2023-12-02,19.5075,B2B
36112A,2023-12-02,12.225,B2C
29597A,2023-12-02,29.707500000000003,B2B
27130A,2023-12-02,19.475,B2C
35405A,2023-12-02,28.4325,B2B
28443A,2023-12-02,18.725,B2C
28095A,2023-12-03,19.475,B2C
27381A,2023-12-02,31.832500000000003,B2B
28763A,2023-12-02,20.975,B2C
28211A,2023-12-02,19.5075,B2B
34699A,2023-12-02,11.0075,B2B
32995A,2023-12-02,31.832500000000003,B2B
32685A,2023-12-13,15.975,B2C
33369A,2023-12-02,11.475,B2C
26884A,2023-12-02,13.475,B2C
34948A,2023-12-06,12.5205,B2C
33871A,2023-12-08,14.225,B2C
33594A,2023-12-10,15.975,B2C
31264A,2023-12-02,12.6,B2C
32173A,2023-12-02,18.768425,B2B
29571A,2023-12-04,11.475,B2C
34751A,2023-12-02,9.475,B2C
30769A,2023-12-02,25.0325,B2B
28764A,2023-12-02,18.2325,B2B
30496A,2023-12-02,13.475,B2C
32885A,2023-12-02,20.485,B2B
32638A,2023-12-02,30.9825,B2B
28817A,2023-12-02,25.0325,B2B
28492A,2023-12-02,10.85,B2C
28846A,2023-12-03,14.725,B2C
29734A,2023-12-02,16.308,B2C
30214A,2023-12-02,9.1,B2C
30469A,2023-12-02,12.225,B2C
28172A,2023-12-02,33.9575,B2B
29661A,2023-12-03,30.9825,B2B
28840A,2023-12-02,13.475,B2C
34951A,2023-12-02,20.975,B2C
33658A,2023-12-03,31.832500000000003,B2B
27230A,2023-12-02,17.475,B2C
31723A,2023-12-02,21.38855,B2B
35998A,2023-12-02,5.9750000000000005,B2C
34319A,2023-12-08,15.914975,B2B
26897A,2023-12-02,21.2075,B2B
31666A,2023-12-02,13.475,B2C
34103A,2023-12-02,9.475,B2C
33218A,2023-12-02,15.225,B2C
26929A,2023-12-02,11.55,B2C
33316A,2023-12-02,9.1415,B2C
28788A,2023-12-02,29.707500000000003,B2B
30165A,2023-12-08,20.485,B2B
28067A,2023-12-02,22.9075,B2B
32443A,2023-12-02,11.494,B2C
34724A,2023-12-03,25.0325,B2B
34263A,2023-12-02,25.0325,B2B
30314A,2023-12-02,20.5445,B2B
27143A,2023-12-02,25.0325,B2B
31636A,2023-12-02,17.975,B2C
34382A,2023-12-02,8.725,B2C
35360A,2023-12-02,11.8915,B2C
32643A,2023-12-02,33.5325,B2B
31002A,2023-12-02,20.485,B2B
27756A,2023-12-02,35.648999999999994,B2B
28342A,2023-12-02,19.475,B2C
26391A,2023-12-02,15.9375,B2B
28056A,2023-12-02,27.1575,B2B
33106A,2023-12-02,33.1075,B2B
30788A,2023-12-02,13.475,B2C
28482A,2023-12-03,17.475,B2C
27012A,2023-12-02,20.485,B2B
27947A,2023-12-02,11.9945,B2C
22061A,2023-12-02,10.725,B2C
32533A,2023-12-02,13.975,B2C
33133A,2023-12-08,25.0325,B2B
31092A,2023-12-02,18.725,B2C
34355A,2023-12-02,19.975,B2C
30666A,2023-12-02,20.475,B2C
35054A,2023-12-02,17.975,B2C
26494A,2023-12-02,25.0325,B2B
29050A,2023-12-02,19.725,B2C
32853A,2023-12-02,19.975,B2C
33846A,2023-12-11,33.9575,B2B
32478A,2023-12-02,17.475,B2C
35405A,2023-12-02,28.4325,B2B
34350A,2023-12-02,8.725,B2C
27319A,2023-12-02,11.475,B2C
31802A,2023-12-02,11.475,B2C
36077A,2023-12-02,14.8325,B2B
26642A,2023-12-02,19.975,B2C
27931A,2023-12-02,30.5575,B2B
27375A,2023-12-02,20.7825,B2B
26590A,2023-12-02,18.2325,B2B
26604A,2023-12-02,22.9075,B2B
30172A,2023-12-02,25.0325,B2B
33650A,2023-12-02,18.2325,B2B
26201A,2023-12-02,19.475,B2C
32797A,2023-12-02,17.26075,B2C
35824A,2023-12-02,19.475,B2C
33738A,2023-12-02,20.4195,B2C
27414A,2023-12-03,20.485,B2B
34789A,2023-12-02,14.8325,B2B
34259A,2023-12-08,16.875,B2C
35037A,2023-12-02,17.725,B2C
31452A,2023-12-03,10.725,B2C
32829A,2023-12-02,22.225,B2C
28454A,2023-12-02,30.9825,B2B
35096A,2023-12-02,15.975,B2C
35326A,2023-12-02,27.37,B2B
28958A,2023-12-03,18.03075,B2C
30310A,2023-12-02,13.725,B2C
32059A,2023-12-02,20.1671,B2B
16064A,2023-12-02,14.475,B2C
26216A,2023-12-02,21.335,B2B
35480A,2023-12-02,18.2325,B2B
28393A,2023-12-02,11.475,B2C
28334A,2023-12-02,31.832500000000003,B2B
35161A,2023-12-02,8.47525,B2C
28656A,2023-12-02,20.485,B2B
26622A,2023-12-02,12.475,B2C
36038A,2023-12-02,32.2575,B2B
35405A,2023-12-02,28.4325,B2B
30129A,2023-12-03,29.707500000000003,B2B
30757A,2023-12-03,18.1,B2C
27930A,2023-12-03,25.0325,B2B
27304A,2023-12-04,18.225,B2C
33988A,2023-12-08,19.5075,B2B
28418A,2023-12-03,17.975,B2C
33373A,2023-12-03,23.7575,B2B
33117A,2023-12-03,22.225,B2C
28293A,2023-12-03,20.485,B2B
32232A,2023-12-03,25.0325,B2B
30700A,2023-12-03,9.55,B2C
26302A,2023-12-03,14.725,B2C
33365A,2023-12-03,17.7695,B2C
35896A,2023-12-12,6.7250000000000005,B2C
30246A,2023-12-07,24.905,B2B
28410A,2023-12-03,19.5075,B2B
32047A,2023-12-03,30.5201,B2B
34886A,2023-12-03,14.4075,B2B
34879A,2023-12-03,17.225,B2C
30180A,2023-12-03,10.625,B2C
27372A,2023-12-03,25.0325,B2B
33469A,2023-12-03,29.2825,B2B
31220A,2023-12-03,14.246,B2C
28294A,2023-12-03,29.707500000000003,B2B
31438A,2023-12-03,6.64175,B2C
27532A,2023-12-03,18.725,B2C
27306A,2023-12-03,15.9375,B2B
33901A,2023-12-03,15.725,B2C
26443A,2023-12-03,17.725,B2C
26850A,2023-12-03,11.1125,B2C
33201A,2023-12-03,12.475,B2C
33939A,2023-12-09,17.65375,B2C
28760A,2023-12-03,11.475,B2C
32110A,2023-12-03,17.808,B2C
33582A,2023-12-05,11.975,B2C
26818A,2023-12-03,22.9075,B2B
28446A,2023-12-03,18.725,B2C
28788A,2023-12-03,29.707500000000003,B2B
27436A,2023-12-03,31.832500000000003,B2B
27902A,2023-12-03,14.875,B2B
34118A,2023-12-03,10.05,B2C
26923A,2023-12-03,7.3915,B2C
31459A,2023-12-03,17.808,B2C
26435A,2023-12-03,14.725,B2C
30209A,2023-12-03,11.475,B2C
33269A,2023-12-08,17.475,B2C
34055A,2023-12-03,30.37475,B2B
28644A,2023-12-04,18.725,B2C
32173A,2023-12-03,18.6184,B2B
29830A,2023-12-05,29.707500000000003,B2B
35468A,2023-12-03,10.475,B2C
35825A,2023-12-03,37.7825,B2B
26295A,2023-12-03,19.975,B2C
27186A,2023-12-03,18.475,B2C
27676A,2023-12-03,11.475,B2C
27478A,2023-12-03,11.225,B2C
36167A,2023-12-05,22.225,B2C
29310A,2023-12-05,19.475,B2C
27740A,2023-12-03,29.707500000000003,B2B
29266A,2023-12-04,20.4,B2C
29859A,2023-12-09,18.725,B2C
26654A,2023-12-03,16.89375,B2B
27287A,2023-12-03,19.475,B2C
27419A,2023-12-03,22.9075,B2B
27264A,2023-12-03,25.0325,B2B
35135A,2023-12-03,29.707500000000003,B2B
35690A,2023-12-03,23.7575,B2B
27838A,2023-12-03,22.9075,B2B
34818A,2023-12-03,10.475,B2C
29663A,2023-12-03,11.475,B2C
33404A,2023-12-03,14.725,B2C
32049A,2023-12-03,11.05,B2C
28584A,2023-12-03,25.0325,B2B
32897A,2023-12-08,6.5,B2C
28814A,2023-12-03,18.1,B2C
28706A,2023-12-04,11.475,B2C
34954A,2023-12-03,17.975,B2C
28173A,2023-12-03,31.832500000000003,B2B
29321A,2023-12-03,17.815,B2C
28093A,2023-12-03,18.725,B2C
34365A,2023-12-03,18.725,B2C
27671A,2023-12-03,20.546625,B2B
30486A,2023-12-03,33.7875,B2B
29093A,2023-12-09,6.2250000000000005,B2C
34522A,2023-12-03,18.79325,B2C
31925A,2023-12-03,18.725,B2C
33363A,2023-12-03,14.475,B2C
34565A,2023-12-03,17.475,B2C
28277A,2023-12-03,18.2325,B2B
28023A,2023-12-04,12.475,B2C
27775A,2023-12-03,17.475,B2C
31229A,2023-12-03,5.7375,B2C
30240A,2023-12-03,14.725,B2C
27793A,2023-12-03,18.725,B2C
27230A,2023-12-03,17.475,B2C
28804A,2023-12-03,19.5075,B2B
34181A,2023-12-06,18.97,B2C
31016A,2023-12-03,20.475,B2C
28172A,2023-12-03,33.9575,B2B
28055A,2023-12-03,25.0325,B2B
35827A,2023-12-03,20.0991,B2B
34873A,2023-12-04,16.1,B2C
30638A,2023-12-03,14.225,B2C
36127A,2023-12-03,19.725,B2C
27756A,2023-12-03,35.648999999999994,B2B
33592A,2023-12-09,18.725,B2C
28648A,2023-12-03,17.725,B2C
17891A,2023-12-03,19.77695,B2B
28194A,2023-12-03,25.0325,B2B
30701A,2023-12-03,20.485,B2B
33976A,2023-12-03,20.49945,B2B
35952A,2023-12-03,20.975,B2C
26583A,2023-12-03,13.475,B2C
27849A,2023-12-03,19.475,B2C
34454A,2023-12-03,15.475,B2C
29657A,2023-12-03,19.975,B2C
35099A,2023-12-03,18.445,B2B
27963A,2023-12-03,20.975,B2C
27101A,2023-12-03,17.725,B2C
34017A,2023-12-03,19.475,B2C
27867A,2023-12-03,14.725,B2C
27685A,2023-12-03,18.225,B2C
27958A,2023-12-03,20.485,B2B
36150A,2023-12-03,29.2825,B2B
31491A,2023-12-03,18.725,B2C
35405A,2023-12-03,28.4325,B2B
27406A,2023-12-03,19.475,B2C
26409A,2023-12-03,25.0325,B2B
32252A,2023-12-03,12.475,B2C
30035A,2023-12-04,33.1313,B2B
29280A,2023-12-03,11.475,B2C
34871A,2023-12-03,14.375,B2C
26480A,2023-12-03,21.335,B2B
32560A,2023-12-03,11.216,B2C
32805A,2023-12-03,18.725,B2C
35437A,2023-12-03,32.895,B2B
27380A,2023-12-03,14.725,B2C
34693A,2023-12-03,13.725,B2C
29679A,2023-12-07,17.953,B2C
35528A,2023-12-03,18.6625,B2C
29021A,2023-12-03,30.9825,B2B
30117A,2023-12-03,33.1075,B2B
26786A,2023-12-03,17.0,B2B
28350A,2023-12-03,10.098,B2C
29580A,2023-12-03,20.26075,B2C
28366A,2023-12-03,11.475,B2C
29493A,2023-12-03,18.1695,B2C
35386A,2023-12-03,31.21455,B2B
28506A,2023-12-03,30.5575,B2B
27197A,2023-12-03,25.0325,B2B
31419A,2023-12-04,16.6815,B2C
25179A,2023-12-03,18.725,B2C
27390A,2023-12-03,18.1695,B2C
26555A,2023-12-03,20.7825,B2B
29205A,2023-12-04,16.475,B2C
28562A,2023-12-03,9.375,B2C
33159A,2023-12-03,19.975,B2C
27142A,2023-12-03,17.41565,B2B
26617A,2023-12-03,20.485,B2B
27641A,2023-12-03,13.475,B2C
27017A,2023-12-03,21.225,B2C
27894A,2023-12-03,14.166950000000002,B2B
27883A,2023-12-03,11.595,B2C
28135A,2023-12-03,18.725,B2C
34935A,2023-12-03,17.225,B2C
26590A,2023-12-03,18.2325,B2B
28405A,2023-12-03,8.75,B2C
28699A,2023-12-03,30.9825,B2B
28409A,2023-12-03,11.475,B2C
28420A,2023-12-03,19.475,B2C
26937A,2023-12-03,19.5075,B2B
35922A,2023-12-03,31.1219,B2B
26931A,2023-12-03,19.54065,B2B
27052A,2023-12-03,33.1075,B2B
