cust_num,date,inc_amt_usd
dpR3D6LkjAuUoqc4zeJuJW07YJi5YJQa5YGTSWPKcuc=,2024-03-28,36.0
KjJ7QVHc6xqIGfcup/ka7H35NutV8EdwaWooKCe2hcc=,2024-03-28,17.1
iE+j9YcorefiHhoLhuqOF4pEvop0MWjp3FRcqyd7o+U=,2024-03-28,24.53
NuTYTvNAZ5rC4VHzWwp2A8ni6bhAnK6lj1FQgahvdpM=,2024-03-28,148.73
b4shrii3YHGi1SFOeVby3lEdKTCK+kvAJl1ChlJFeqM=,2024-03-28,30.84
LRFxuG5thlt2QDjKv8FBdrberHDLMqM7iqG1GtvL7to=,2024-03-28,9.59
uWiTEfCaDEesyDX8ljV8B+9B4h/1Gz/WorIez1N57H8=,2024-03-28,82.41
atlHf3dm4RVb7D9y0qLK2+SCnfIWQ295wNcZdxPJonM=,2024-03-28,231.56
Rexfx3B4EyLuRXXoqH5zJWTNwFLTyq4LkXkUi4S9Muk=,2024-03-28,39.55
HsLqeM81gfDsRgrAcWGECP9Nxty9XY11/PlBUVEH4lQ=,2024-03-28,30.77
ib4KsJGpiLZOJPP2fJ7ExyIki0KOXwDhX4+hqBt9Vx4=,2024-03-28,15.26
Z2lEsZLxBM7Zn2LMfeCwtaoZVDHf9ZwtR3K6MKQPClE=,2024-03-28,309.19
9RiHOG+6oxAatXx/qZ4SFnFCgJhiQQZVCZ3J5X1B6SA=,2024-03-28,43.49
NXRtGAO5XZstmp5Numqs5MHgyM9EyH24X026sPj7wxo=,2024-03-28,19.97
LlqIxlIFi5oPCRFyOymNQCQ57YY7yOxuXRDw4q67MB0=,2024-03-28,327.11
hBC0YI9p1J8KSwzqXBk8EG+IJ962jBinkgAxJ+UxbT8=,2024-03-28,186.54
Yx0Q50ZORGVVxPhio4nam/FrHL9FoZcavu54IzUkKeE=,2024-03-28,477.22
HlffCYU7ui19uOb0dSVtOWDooRI0uQBZrMpN6zQycSE=,2024-03-28,60.13
PmbhUc53UYhTGPEW+yBrm6Ao6kEvjv+6I4w2FcNeuHI=,2024-03-28,28.83
i/lt0rtrvz88D3Qo6vkaQbUQdl1YJ2dEdFB/Dx5h0+k=,2024-03-28,23.27
qqxcz7yMTaGlJKGFZUVW12Fic+H+ysRgABviArIhFLg=,2024-03-28,11.91
rUBAtD8d16cyB2uyIHqlvWMiYwAB7LMvz4UUbsqN+uE=,2024-03-28,90.45
2Sq8GLWiUrt656WL5r0YxUeMqSWeScvM1NxflRhf5hQ=,2024-03-28,40.91
d7XUv7X6BeOzkqoUNLSL9xufH0KoKf+CQZ+hhf4qgt4=,2024-03-28,67.69
XxFJIHpua6t65zVj3YlmR9UTLmgPl5g/gPeiqY0/PaI=,2024-03-28,57.4
YxTMUX0v9LAbZjsEwQMdiaCuvgBeLOZy+pYDxN6q6bo=,2024-03-28,236.72
NF8iTP1bsCN6WLEIrXRYR9lcwQeF0nSjpgHNa91bn1s=,2024-03-28,44.81
1yVn5QUKlT6biP1jBP3U6vY+mSr8ZeAun+v3r185KJM=,2024-03-28,10.88
8aM9lOav0OttGtUM/GMe9bmg88wtc1B5cameKpKABzg=,2024-03-28,187.23
ZdLhzG4Twj6bPHA7z/I62Wt14ZUHb1mG6ffAI0S05QI=,2024-03-28,244.67
4/2zNq8eIWiTheTRSkch3fFbalysok9q067eCieVhj8=,2024-03-28,62.39
cp4RumtmeBTTHcSLppPvo3ZFHFF/KOOOt/8TkT/PaTE=,2024-03-28,105.85
fuQiYNiPYrnNc277td4QzJptL//Obk7H9N8rlMNUdYs=,2024-03-28,34.2
soT0E/MVsPhjGTIl+/0HsygiezLU9hx9hI2hAeSmqpw=,2024-03-28,18.67
urHdnV2MtLz2XgP1bSpq8CzuHBSmmS6b0w/+XIHUx6g=,2024-03-28,87.0
E5sX0BVeQqpNs0SV+nQUPO8m1Mjk6zHc6vxMbROK2Qw=,2024-03-28,39.52
vOzVUx0+b/WqgH/MMmMZLt6nLLAEkuSM35yGAdccPVo=,2024-03-28,204.49
QcF3VvF1vKNTTX2LJJwSqq+VlHIbLlNmDjJ9WrPYx88=,2024-03-28,137.94
lnpd9SmK1ukV9fOK4YvFJpUqW2jHOgTHyRdVDyj4L1c=,2024-03-28,14.31
h0JYsx/kfVgWm+/oFsxAfTbN4rGtkslCC1D2wpTVSbI=,2024-03-28,406.46
upMKnTGCMTp/cR8SNR+7BqugEwL4mtqzt/xaqs13RFg=,2024-03-28,18.03
N/sGj0FkvFXZnXOCEO8dbwCcsQsiqEoqaJ4Qa55wtcg=,2024-03-28,73.81
FUdCVz73f4sxa9SXKXe+0QnaPgxBKaO42l0YTb2ZRwI=,2024-03-28,487.5
g58/LD++noGTD9Qr8nk2tvknrdc4tYSm/3sZtXfSuhs=,2024-03-28,97.84
h77eFlqu5tr2ANXZTICQQtTwUmPaMBC/J2XrijV0faU=,2024-03-28,19.21
BsLMw9wCn7rOKp4lHO6AVUF2kyZ/l2+CmCZjnpuXHLw=,2024-03-28,29.78
WchKgEOy4WGk3Gc//Pj4UTMMNum+Gvw+1/xCzx+V0Ng=,2024-03-28,174.51
b3VW0vCgiM8GkRd5Fmqi8RQBVCBBSzKUOvAdhPccTX8=,2024-03-28,87.02
HLdvaQBA//UKiSSzjWRUu0gSYtj8PIuYsii+qVNzDBA=,2024-03-28,124.9
erw2ssGUN+DTDhg2asqcZsoG8SdqrggcsybxE1FqAVM=,2024-03-28,10.13
FXTy4UoGNKlH2eOudFTCjoodEv8uVTHiAkhYKvLBLDM=,2024-03-28,91.2
UgxZoT501LrTfFOEtNw05w8BAtG/Mu4ZzYo9/mwgSeU=,2024-03-28,18.98
KCd1a3NhFSrduJQiDdeJH0IUBW+DUxVY8heQo7ddRQM=,2024-03-28,7.97
gGOxAP3mXpcmylcpr0rnR957NmsyGYI1SMFLGh1iquU=,2024-03-28,5.26
jI0XqspqUFse3Umon5roy/1w/CIJ8wYE6U3vErk6aww=,2024-03-28,25.6
3Ie+aJP9EHdy9eYmS30WBDAinNkV8lSRiqDrNjFOco4=,2024-03-28,93.37
cxOYgtz+s6dPNqbzclyeKxryRn+U/PJuZVxEe8eZSu0=,2024-03-28,92.34
egjWhL2Q/dDBywE7DxoIwgAtPCRK4OxJPNs/rbSvgfY=,2024-03-28,60.89
QC5cCWrHFgCujkbhl4/v1zyYpm5dY7ZnAqbm9kPS4Y4=,2024-03-28,20.01
8HaJp00AOcGDPtKRNQuzWuWl0es+U08xay1lux/q5Lk=,2024-03-28,32.63
+y16ib/0Hm9sKEOa09Uuu4HSziRXYytXmfje3OEQbL4=,2024-03-28,61.18
ZqqEZP55dHc0QyU70+a7U+IqBSkKSRPe5qr1XXJt5+k=,2024-03-28,37.93
/5qcPodihC3i/Vtn9EKkPTWDG/18mrb37LWzgis2kWU=,2024-03-28,106.17
eyqIEAJQisgLkJZKdlm+hY9cZpieAnbbqRN4OSDrU14=,2024-03-28,341.91
kZ2EZQzfSP2hHmkRRPBIVPJXnvIvLknMqKsZf4ZEbH0=,2024-03-28,29.63
UHbF/kFWn56vBgEmv6bGc0AozDBGlSWwrnnj6Zy0fsQ=,2024-03-28,249.8
JGu/EX8ZCabUrz2fPMtVGVBuaJjCYDTmrs7B0EwdraU=,2024-03-28,84.89
7X2X7VR+g3N6sQiUyOywiU3eGNnYTxcbywI+BZDGKQA=,2024-03-28,31.86
Lsezjfuhc4ZvUezn9BcAKpwiJQYnNUs2LyuL+nYI2fU=,2024-03-28,120.59
cRq7MKG2YsnG6UDdD6+AI84kKwN6QaBPIOTi687uyIs=,2024-03-28,55.84
OzOlQq6b24VgM2pouEZCG9KmJnE32ly3P/GA+1+47/E=,2024-03-28,10.86
moyPjEjDqMxBQCPhqcx7yQogpJGtgh7KLRDc3r8GGpY=,2024-03-28,26.04
c48WRfTyZr290Xu3AOURODhPZQTv0advic14b+HjO3g=,2024-03-28,186.58
wccVS0EXt2XRNwQ2fDeMCc6B/hhmQ0d7pRHhH1oIoa4=,2024-03-28,72.18
kqhki4wCsut6tk08VvfMKAlYbu1uI3EkWJCwpZ/MHug=,2024-03-28,69.58
y/+1Kzp8GT8n3H8UqIqGXSHYW/FZcWcEdy9K8W+J8c8=,2024-03-28,34.64
J1INdho6+8M3wXP+k09Djln+uHbo9wIpPwaNJ8hvEGY=,2024-03-28,131.37
Jj3LUFLxxG3xWXSX/4QilzBFsVwm2EL6nH9qxVpPcQg=,2024-03-28,44.71
oBiSvGpEs5RFd8zlvWimWDIEfCpHlNGKKHuUkb4AHXw=,2024-03-28,8.46
2ZQ0/kpo8ziMxuqjvCrhrAYR8BUHCiGzqNOBMLtiUQw=,2024-03-28,52.12
Kex0/tF3CrgJss4XCQNZK8QtdbJrJnVi+i6cKkQyuB4=,2024-03-28,70.88
Z/vdMT56QQrZSOvqLrPj/N2bNkH11TAMl+1VLhEpX24=,2024-03-28,88.32
nU43853d5yTGiAaBDWaiaoRnM+iFUxIEWuDcJtOVGI4=,2024-03-28,72.63
qVkdutlE0hnvUPiH+H4gmcpvHHOML53CJrNjA26vqlo=,2024-03-28,101.78
kUKLvCxs7/SWyq0kqUvjcd1/IRbuXigjZUUGG166/HM=,2024-03-28,140.22
ZZJ4XAe3tct8KsKlo5eqMxX6t+yGW+EM19nnouUITvc=,2024-03-28,8.62
V66j5EPmRc4XQB73/iiAaAZ/y+70yMRmGNhKalpATcc=,2024-03-28,468.58
myicBvM8ShjlfO3Uh+bcKo0QASKUN5/VqBdvXWPWmRY=,2024-03-28,67.7
kIxZ+VD3M1gne8LmsJoExUwfXkn2tVLP/ev0xlvFz4o=,2024-03-28,29.28
tm+wwHI57KS6iUnYl6UvikEREcBmaO0rN7Ajmz7rgd4=,2024-03-28,3.06
yw5T/ijvAOwl9NULPfogPHItXDLU0svudKVguWFF9kc=,2024-03-28,12.6
T0sYPd46pzlqPbwfX5VDogWAy5pFdQ0F1DhxJzDb41g=,2024-03-28,175.99
35MN68coC6HHHJ3YTZeSCuyPcEFmyZzq+ciroeCq1Sc=,2024-03-28,11.88
B8CkkPTVrPE4EHa1BlT5v8Rw9cUkWPH8i1+Ufm4llj8=,2024-03-28,26.61
uZRagpAdTfnFf7SpNuReG2OUqPbbaP6qhiL2dMpDSI0=,2024-03-28,11.45
QWcLHA9kBY36MFCx7+OaDikTuIaSFOvw6sgLjhy+vp0=,2024-03-28,285.55
5hHmvHRJfaN2FXtrLftp+ogEUWzvo0LEPtwxNOGhGA8=,2024-03-28,453.95
TEl4xA3lGs2OVrvtwo1oKFctRMFnEJnW4KBoubLv7Ug=,2024-03-28,445.02
O6ff+5HMgYcaDkjZI9STt/aapbSGZzyFctTCmrvSVxg=,2024-03-28,98.37
+ChF7YUtN1gBf1eIp6FSaUxqL0AZQOp80wveJ45jHQg=,2024-03-28,405.25
1U5XzsuxwG3FTmbopgOEXL03wv29Mb5f2249n0n69O4=,2024-03-28,35.82
WNfx5dzHSQDn6SlK8mrp849guKHkpcTnnje1ytXSVwY=,2024-03-28,136.4
OWV9LVazej6TXo/Mzbq7QSleCuiZfyiN50kl6Gp4QKE=,2024-03-28,1.68
ZVKyzSbMGEr0PiWyoRladrljJW91pAhGsDNpAA8eTcQ=,2024-03-28,171.7
7d1XeDh80bbgzu/x4ARLn3H9ZkSlJhQYJ+DXz/BGNXo=,2024-03-28,32.16
Fea/TVfaY6AHl8068xkUmtKA5M98XV7+NrCmu7zkwtk=,2024-03-28,120.59
8Hdu36x98v8vVZzjVCQvajuitbb2HFrXvZExw0jnNVk=,2024-03-28,106.46
ywuobbbSOA+b7PQzKnkQP5LFsSNEOZZx2XBbZABoxpA=,2024-03-28,34.94
ndB/OPN7eyAmdKebmnTbXuxP8ZNlPQJmm7PuqUav7V8=,2024-03-28,35.2
vX5XzvnToLundrW1ky4ou5kxYoC0WnTBMEEj6PMUVi4=,2024-03-28,119.7
EGbVFQDMXKpxdlHmmdDjfZvyzgIbRRHCMrgcFBYwgVw=,2024-03-28,17.06
dc2h9a/+XlLD4HWxov+n4C8GH60xyUU4h46QIMK6edY=,2024-03-28,18.84
meq6X8DW9iiQivFI0kZ/aGEnMaOntdRKzcCeiUexmXg=,2024-03-28,20.12
93IN8ztTGNzW1KTgQp+jDGehOMo1GJ24H0bXsBESjVk=,2024-03-28,72.1
DaAIAiuA4XvqiD60dxIN0Qbnlj7c1dd4zC1ppyK/RKk=,2024-03-28,207.53
qqaa526/ZTjpU7jR378GePiwZYFPxxdQSOMpN+ZZpV4=,2024-03-28,152.95
1HAOwO0PrT2VuCYnaEFf5MbJvd+lcVf0e1YMT5j+yfw=,2024-03-28,99.06
kgV0jmgLKN5TRo9CRLR39BLUhHOVFlAkZKYsdoTCdkM=,2024-03-28,1152.55
nirEvgpNrvzE/fgcCTJjarA4mTd/OwB+QJE00lyI3Qc=,2024-03-28,232.75
mlJZqXiObbISOXhFDOyauEh8wXX7hWLO1VcDGvzerS0=,2024-03-28,148.27
Ca8F0YOXcQFQoDW4N1jjR7tNiQa4x27hkOwzx4Xl4pM=,2024-03-28,22.56
J1o4zhjhi8HmHCtjUJMJI9+WsHAXsM7KIrr5cE0DTYk=,2024-03-28,36.88
UR4L2i9IkxNxybNLJs2HBY6wkh4Xv93RCFAlSSyzDLc=,2024-03-28,143.51
p9B9kprRNpbg/WS2CRq2434q2do4R6pyyEtCp+3LTP8=,2024-03-28,69.5
6taeEKseSDoNq3r9VA3DEoDef39uopCYweq3SY3bQRQ=,2024-03-28,19.47
hlHMA5CSxTg3osZJ9/B7fBBaYjfjU6mASl4hfySXC2E=,2024-03-28,54.15
3gOrE+k62z5K9ffL2j7nKI9D35lSkDhor1cIYxvbuUY=,2024-03-28,243.7
hbyG3VkL61eSYtDpTtqaQwvP5Uq0QU887zCyqqfjpx0=,2024-03-28,41.64
XCS3aQHi/DQM+pK8ALhhQNu5AZ/7fjEQ+I8biQp4YHA=,2024-03-28,61.85
7l5bvXxJxFl5t4bTS7PW2uqVXvTKmTgAlEXAY1++32Y=,2024-03-28,29.39
kEwUlHyXbXRSBRZrUDoUh9Z93ho42AGxU3UAV4sD26Q=,2024-03-28,14.94
Ur0GPSmPsmN7/0laUL5rbn+NX9RDjXX9nWx+AFY/8fQ=,2024-03-28,7.21
1gOCnBg9HAUoh9chbmBREUrtClQswXnEb0mCs4zrVWI=,2024-03-28,25.42
4vdI8Nt0WJ1DgPMn15oGP7YqbilWAtLPxcCXptiaevQ=,2024-03-28,60.76
duFcWmqEHhzyseqFhsTdqz8sexLYOR/k4jDsvyzmky8=,2024-03-28,121.85
40z5mot/cpmfQf75NU0zCmkLX8qLr1IXgf9ayTfF9Xs=,2024-03-28,41.55
DmhjW7Ebxs/J45m3Wzcs16On+u6WbdP5KP8k1m+xZJk=,2024-03-28,112.88
1DWNHbaqVUbAKJaBxMykx/tfPIMCp57lF6sCOhh7jl0=,2024-03-28,8.4
xCP/GOSv3hxkF4dmMV6Vz6iuMyx0MB7uFRWGxhe25M4=,2024-03-28,5.32
qoiGQJBdJI+ptFSLR2hfGvmHoTztkkSD1EXPtnNqqOg=,2024-03-28,19.94
ziOXB9/6KruH685kFlCSt9udBWucJS3ySoCD1IBMhNo=,2024-03-28,250.43
5wwmcu89VkkcnxxxsYcZtYG61wsZ9gw3uP5gZgpbBXU=,2024-03-28,23.3
A4qf0yknCyeqKVuV2ewHclHDh1aUFH7gBBVg+a0Mqt0=,2024-03-28,34.1
gNrhYJGQADLulAD7jCw6GeJksa7dSaHZlAa2G2txO7w=,2024-03-28,114.35
JLhTVIyk/SjG33ujYOQDMH0XE9KGyTY5Scqbhjdi0a4=,2024-03-28,11.19
dc/kPJ7FI3UjRPfeHC5yeMP0f9PcS0aLP1DQUZVUNfE=,2024-03-28,55.93
CQpjyGzXpTzrYgtIcEpZo48pelHukOXqiw2oNyKyLrI=,2024-03-28,197.56
dBEPmW5C1++EyoKhpNGpBkuH+IHLlIq/wuJCKhRQ6Q4=,2024-03-28,64.03
Ar+5mNPg51D8zi5ZX+4fVMIMQ1vaEibjA1nxLhjxAJY=,2024-03-28,157.08
n6znC7d2Run1eDSpjz7G7Vnuyaj6ZGbkxr4qCcDVoKM=,2024-03-28,171.2
pm5RLQ3p4Ai59QJqHOfxjg8RBBF8Bo6XicawWHtAH8s=,2024-03-28,26.31
UlpZbwrscdDApyq1o7ed9dIPH3QB0gJJ9gvysjbQRsk=,2024-03-28,187.07
1M1nh6PfphLl+pN83ZhrothyRdnKTZ0dl1W/4pG7kJA=,2024-03-28,49.99
FFRRICZgqOVGEyrjuSFp0sYHoU99frVQVCxtj9wF2u4=,2024-03-28,22.79
zC6OAdYrMiG+fly/wUlTFtAMFbfsEOL/szvROeeKtzo=,2024-03-28,63.65
3xQ1FtKrlML3q9+D+iyR3d7EmSKKCWpGmsgbZq9Nbas=,2024-03-28,54.3
DiVKdxqv4kFSIidIpozqgBhnBiTZd8PSTWvlPtq1zVY=,2024-03-28,44.12
FilfjkXwMZ1MKyO/APN1vbVC3N/sIHRAw+5xfP7icV8=,2024-03-28,63.84
vaI+DnQlsItoZ3tjrSTHEpjkxJFNRtqLsdzwqXOBbsI=,2024-03-28,170.66
JiY0gCIivTrHF1Rso4U4U2z8h+eMJ7pdzh+TAiePRs4=,2024-03-28,29.67
Ms+BRu/FUyMincj1IRqSFBMSUKo4sB/PIUBK47OHn68=,2024-03-28,46.28
AWCOCwvpH4D1QI8JmrgOYhOBDisj6vp1fKiJjpb5jR4=,2024-03-28,32.23
Bh77Mh2EcTbttnHLzzIN+fpkdcmy/J8HcMqVXqw/Lc4=,2024-03-28,85.71
mEtYYdwo56B7R+SQpVcvmZ9NJOujHUBlLQSTCnSgtM8=,2024-03-28,19.84
nkIiaO8UXhiBg9l0Y4tVmjNiio9x1dPszSTe8+x5660=,2024-03-28,388.44
l61ma+pYgXgegKRWLeTOubWf+XtPKhiFHJ0XnA23blg=,2024-03-28,206.1
UUUMjpB5JA+ND/1wlma/UZ7tYfPD7IhR81jS75dpo6k=,2024-03-28,89.45
UqnLuw+Mhi6ub7tQli+vh3cXgj/3No426CRcn/AZl48=,2024-03-28,75.27
143FJwkUct9ADybDxtlTc4H0LhP3l5//88n8daiu/0E=,2024-03-28,78.18
dQsKQ7EXvq5fOZW2hV+YhKk4YO3nrqpxNjERf+/qclk=,2024-03-28,110.32
c/c5iQrBH0I4q3DyjTovwjk0JuhbDS7Q8vEDNcUNHgY=,2024-03-28,94.25
G1i9n+kSGtfiLFwc5lg4eyhUK8LZT8pwAfi0Zl9m8LA=,2024-03-28,1.9
O1tzCzJRcq3e6bGYLyYvU9UqSVTuIOXjXUDdY4ci1d4=,2024-03-28,123.25
cERnAxeB+tEXbMLwPEeWFh4goKJAhIfe8pZJfypeNiw=,2024-03-28,12.47
cWT8pBTjZ9DLWMH585omzyhxWI8m6GyhSdnzm4HXhuE=,2024-03-28,82.3
Q16NVd+37tRj+pInXLHhKiE0wwO9pno/kINOdUbKCgE=,2024-03-28,14.56
2rLFi0nLF0t5yZTZmNZqa1jBx5k2+Lb3SjK78Ss7Y3M=,2024-03-28,4.41
w9HZmRbxcPEfFrSJD+UABZ+bYuVp08j9/G67DZqgHXk=,2024-03-28,63.45
oD2GJOiQEIKzoWdG08sOvdmZ5lTICuXx0JGbZB9kYpE=,2024-03-28,144.78
wMmeDmGkys7HfkG3jgN/IKKaEvfOPmhyUWZ0cTKKdPM=,2024-03-28,113.69
koUbFzqRzpJCYnk/CaequutJGfZVk1V+7cfLsAUTlzg=,2024-03-28,41.87
GFfX7yAgOSUXeCARnEN1s82GGC6zCbQF+W2+YMQ5cI0=,2024-03-28,76.53
naXQ8RLhO8MVvLkVa0iAAwRGrxk9d+1dqiSF531LSzg=,2024-03-28,79.11
dJwR5khnI6Nhsz/IIkEWPgOLJ4SiGoNHIgy/ykGfMw8=,2024-03-28,71.25
0lgXgRq+GL67KJ1q8tfx+QaHzSIKVUTor6q35FUxPAY=,2024-03-28,86.49
VownTRw2xz7mP5xf7zKFvjl9nk9Vi696a6J4TelYdYs=,2024-03-28,34.03
0aLGi2dEDPcL8EUHAfnmZZU8fDR/mhBjGn44HDOjNZg=,2024-03-28,42.16
iLFLxE3X9mzwrAaYrZbO0abfXwJ2A4AWKs1BnkfBE9g=,2024-03-28,122.95
uLd6UX4D0g3elZ1vAMHzbD7hkV76IJ0k9Osns/TmPlI=,2024-03-28,43.2
VSRxyuWceOO0WXjSogkwywLelOM3+nqVU0mikrePFsU=,2024-03-28,39.16
OUjOvkiZ+LyorNZlaye/6yuqvixqyGfLvgR90qkCP3E=,2024-03-28,15.15
PiksdflPLsL0Si6xlUrFjjtu+EPRPq73EAeI7AzrbiY=,2024-03-28,39.87
jqLa4HrUtDu0+2jEM8+1lcNxu3OWrvOFH+0i0F0DOPE=,2024-03-28,52.42
LM7OFUR2lWQ7p5zKNp+YzDRzlCMILDwV/tLcDaW4Hfo=,2024-03-28,180.63
gSvoKMUngJZWE4Z+Dz4Sjt4fHMaU5eDFOk6784+eNf8=,2024-03-28,44.64
S7hFfPpCFinq2WNI0cyfKaEhyxkTB7YFWzBw7W7Mt+g=,2024-03-28,8.52
rkxEC9Ib9vzLJ3UJKfhhkxZH6sqzgmirevlJifYRdQI=,2024-03-28,29.15
7wx4c2SSC0HSotpXDWEH04O4pqzdpkADkDRjB8+3+ac=,2024-03-28,107.85
k63eS3qvE6b/OBHRRtcmmDrLCWIWlEykkR5hzPXIloI=,2024-03-28,37.93
4+vM69+kE1xPOiUtkUNaLBBgwqVkOSSfvoxApDEdvwA=,2024-03-28,49.61
9WVtqxSHxqdMVEkCakd6V7mqMgYEIx7YqYfitO0UUB4=,2024-03-28,47.98
waeb2bSbyhLqqeYJeBMmVfV/4RxOzqpSHYAthAT8csM=,2024-03-28,171.67
ktaYXzaJKbWjGtlTujX7x5pzD/mZR+KHzqMVOvyUQSQ=,2024-03-28,47.66
vl/p4bRRwlS6vwx9YFUqQfYwkm+l0OrdE3PdnvYiXNY=,2024-03-28,15.05
ZBr6k9eLMXwQa4WgFy+jPhbm2GaNhovdPMxCgPSHOVU=,2024-03-28,64.74
8atCXZ56oWuab7GhhP1uqnsiwP9PycfsofY5QarsJu0=,2024-03-28,129.75
xotfygGUqkoLuHHrfmwh2g33QHMW3tRed9ammjOvP4U=,2024-03-28,23.86
JUdZkbk1TjQ1hGo/CpqCL9LXOOqO3BMSik38AgWnlQI=,2024-03-28,15.65
fRGrtUXHpPUc+MXRflZtGdJ9Q+IRg9OFF6KqVMpwUwM=,2024-03-28,60.13
xjCVgYVVrWxiOU3bTNHxCMdQKKFSXfEA+JjGzA0KhWg=,2024-03-28,526.42
dC44eZdhDCoaNU/uRQuwVHALMlzM5i2k+S7xUM8GhrY=,2024-03-28,127.63
4NvYItpX5+9y6moOsx8gTtvA/Xe6I6VKhGs99JMwBGo=,2024-03-28,41.39
MQL54rYZKKqZkIsi60FZPjI7sW/8yiTZhN2HDGrkma0=,2024-03-28,187.25
eZAMjeEE/9PghPiKlPPtLIN6Sa6Ml45wx2ZW7ztCaE4=,2024-03-28,13.12
L2jFI6wmkzz9g6bZL8PKwG1xt3p55VmqUM3G3KqcHec=,2024-03-28,6.86
w5eD8Ai4OjkYCVjnu9mSdLU2Wp7HPmceBMUWy8xPqRI=,2024-03-28,5.63
/VGDaE11LXhU0JDdp6+bKhRuWXuGHWOr+RfqxNwV5V0=,2024-03-28,18.69
QqkZphkG6/AhTOXzPsbcTGp0jEAu+gsxedgzHjFlltc=,2024-03-28,116.49
ZPhdU++xNNP7eVF/T6J0cQBpC1yS6HeHvsAeTt5UKqI=,2024-03-28,3.86
DfIq6J4rwAzr3iY6eTs7zJabGWTaGF63AQmEE5j2xos=,2024-03-28,95.3
JPevnVf7Q63vVnwYW5dk4pzLHiEmHmNrFvhsXeYCORc=,2024-03-28,15.65
T8Kp+xRQLo40lm6fuM8gpITj5nYnHIMIEfE6PWLkDgA=,2024-03-28,11.49
5hwWL8qbSliFuCXniqidUJw4HnL02jkf5y8CXZxI+4E=,2024-03-28,101.97
XkZhsZGpT4x+XXfaShlBViRnGQq3RkQhD9BEN2gV6IQ=,2024-03-28,69.43
0ngh9aWiaEVDMgf1y9Z7ukIeB516kG4HYALR4EDzBhA=,2024-03-28,12.91
+qOsMKMFCzYmxcQidcgczcNv8AP23IJ1tFbHka/CBUs=,2024-03-28,38.57
eshyXNQoYi3MoIJuai8lH4Hs++7iLxcOWikcOj4yQJQ=,2024-03-28,329.34
qZsejLEe/b4dRHltLUIHRplJjRqvRzOl0g+bVcnceyI=,2024-03-28,28.37
x2bgX9wBgAhtYMF7IiDnfOEHbrLWgk4N3U5Ci/k+oAM=,2024-03-28,235.68
w6H3N23/ZhZ0YzZjdpN4ynr5bil1RdEVB2zAtR6h604=,2024-03-28,33.81
fE6NluKKQ934klaPJwQjOniZSstKovHXbjEsgTqEzk0=,2024-03-28,55.39
stcXcgjeydXXzVKBTUgGvaBDsDkOJPX/DdeSXEx3OnA=,2024-03-28,262.91
syoVSE9J97XeQmxNhILfbkFfrBPOxOkRRytXpCdm1uw=,2024-03-28,38.79
QJ2Ox3DmMpXgDKyTI6M20DsmmflwIdbIiMD6uILSz6s=,2024-03-28,100.7
qW36oqepWs6mBAY8DJ36K5vA3L8cAUbdfO6UdrE3JJg=,2024-03-28,74.26
Dm3ce5YjJcW0mJPH6wDtk+CUjeog+M9Kh3Y9t1CGt7Q=,2024-03-28,10.7
xk7/Nnlc5husUUnMMvznRMJXd5lY2lu4HT1l/yRoJYA=,2024-03-28,22.28
5b5TRJtUeMn6Zbqfs7vBVb4Gj15CRxb3d2TTYSpZOZM=,2024-03-28,36.54
F3xNdUsrHJ+Hoofcy3cqWG6cbuycg9pW0v33FvebcuY=,2024-03-28,33.81
0qnUozWLPjLCHvwzNwZFA4RHWxLBa6fRq/tDYr2sfR0=,2024-03-28,70.43
nzQcIWp40lPhCM4Eqge+ykai4K8VOSx+cguemsaq6XM=,2024-03-28,48.53
7NqTXCmsbBwhNqaLlYESktrzBclQmWVRJzG2Hu79gok=,2024-03-28,540.67
8HvvseUL/4c+q4qDWDl7zEiygcz6CORwMs4EJ7tSMoQ=,2024-03-28,189.41
vxeSKCfbCY2sjoBf8X5cNSskvei0mQ418QBrJYbA25A=,2024-03-28,125.33
Zyn9JBc/VIUnY4p7PTlJpyhfj61C5nfh05xy0mY2RYU=,2024-03-28,135.07
YWT1uUwVCYT4xQzhg460kqkt72KLpc/oPM8B/5BDsgA=,2024-03-28,35.44
o43a0u0K1AMWfrHAUjmPWvxT4lP/XAwBDKS3lgOYjWY=,2024-03-28,14.66
g29OGC75KwkFptVzU20CNiSpyVrw/YKUcUDoyH/n65A=,2024-03-28,21.52
V0jIt/TF7+9vUbw4lq1fU+8+dQFsk05HW72H9EE4N4Y=,2024-03-28,15.65
MUi3k6oS33g7orWrGohEi2Q7cxqrutIbDBK08M3y4T8=,2024-03-28,16.07
1fVCY4RFOh+uLIuBB/r0DXhIPI+gR0PKbD5wUVY/jrg=,2024-03-28,401.4
kZNjYQMpL3f7gXTF9qVv/WMV9/3JUJUBDGD4cCY84Og=,2022-11-03,51.47
FjlQ9phqkcqAT9j8W+qk5nUsZA38GRLfWcQ0vSARNjE=,2022-11-03,32.76
dEz8U90dpSwqxi9H+YdkQ5ptFOVBUu5aOh1WXimEFto=,2022-11-03,89.61
yl3zzNMN7zcdhsFoQ7cAzxCI9afU5WuEE8yq9tl9c1w=,2022-11-03,64.21
KcEi3sLNw3fRvaWLyW5/vuFcQ/HLnLQ5Bm0RAf7rQw8=,2022-11-03,289.15
MWc3R0sVHDT5keSkWzQLRXzytybTsx5GP/2FSAwKCNA=,2022-11-03,31.69
