date,client_id,value_usd,client_type
2022-04-15 07:26:00.000000 UTC,oEzhskTKzxPcSMoQhg41/x/47S2D8MZ6k29f1T6ubeE=,33.2,Pro
2022-04-14 18:32:00.000000 UTC,feoo6keUlB60fJbcmLWv+7x7qV7PQ75VsKDKjWQvkew=,33.2,Pro
2022-04-14 18:13:00.000000 UTC,/Yf0hwKi8tAhtqLPXSjwjNVaiGmKLjf/7eyEELGBOX8=,33.2,Pro
2022-04-14 15:02:00.000000 UTC,10f+ahUnj9uVesyCaT2uaA5IrWzI+Q6odGQhlur15UI=,33.2,Pro
2022-04-14 08:45:00.000000 UTC,S8i914EbvVtAEPCuingxprG4OtRs95fvZYb56iZveUA=,33.2,Pro
2022-04-14 02:49:00.000000 UTC,F0L17yol8KibDwT/eyIewil44EIs6eYZTViwLJhVmyg=,33.2,Pro
2022-04-13 19:30:00.000000 UTC,j9nPUnrP8FuD2jMtIyObwy/jNdRYhr3wWTMcvCwvyfg=,33.2,Pro
2022-04-13 14:05:00.000000 UTC,Upb+HnK1pHL36Bb5eaJ3gJ3G1p+ix3yn0CXaY64NzQU=,33.2,Pro
2022-04-13 05:58:00.000000 UTC,OpLli696WMagZXNXx/fzIG8k3Wbp2sBY5kRV6JtRyRs=,33.2,Pro
2022-04-13 04:42:00.000000 UTC,aJXeWmEXusxcnyXiyT68CqrL7FnnESfTNeVy5I0O4aY=,33.2,Pro
2022-04-18 23:57:00.000000 UTC,DWHqAOJN0aCB2lwLG5gQ6G0Ymlw37h/mKh5qQ2dt6O8=,33.2,Pro
2022-04-12 22:12:00.000000 UTC,d/V5cAVlu0lOgMZk8RCAkPeMTTxEpkA13/P6eFfSRnM=,33.2,Pro
2022-04-12 19:24:00.000000 UTC,5LPkUqYfpFuHx+NkITmvdNJA2YdekzVg2y8j+aAFtXY=,33.2,Pro
2022-04-12 16:54:00.000000 UTC,bFahIMbeC34N6BGMiK0bC0cNtx4qlS7+hMkdNSYGxVM=,33.2,Pro
2022-04-12 16:25:00.000000 UTC,jSus0PS115uKiyFEF+oD4uk7/2Ttn29t/4OSAHtAa5o=,33.2,Pro
2022-04-12 07:47:00.000000 UTC,MpVQeiCUQjK36PTdLD6kK2V7EkNNhVW8SLmh7ZgdbSE=,33.2,Pro
2022-04-12 07:21:00.000000 UTC,85oTLQuij1hKa/83sRpCqFphSU6jCQQU2mPleKlJnck=,33.2,Pro
2022-04-12 05:51:00.000000 UTC,TwFLtQzCj9NIDRLJ9BhzRb0bw4hPp3f/isY92sbixJE=,33.2,Pro
2022-04-12 01:36:00.000000 UTC,ZvhEbl9TVBlENvS/Udq4Xncqdth9p6REjLuqKjzM3zE=,33.2,Pro
2022-04-11 22:57:00.000000 UTC,vvTyWY+sMqT+R8WVc1Rs8vYteMSv5alibc0DfuoDmyM=,33.2,Pro
2022-04-11 22:16:00.000000 UTC,iWoaWUStxf+8k7nDsqBTaBF4ODc9qUc4DTWeM1F4qBI=,33.2,Pro
2022-04-11 16:30:00.000000 UTC,2KUiGVeCasz4v603QWbe1Z047hzTt2pv52XLe5FuPL4=,33.2,Pro
2022-04-11 12:31:00.000000 UTC,PzPRldfC8+GCINRCnlGWv1YhPOEK4DWSAbOJ8EFo7w0=,33.2,Pro
2022-04-10 22:17:00.000000 UTC,pMxw9cEqBIE2D/y5caCRyWD5lUVHLbQLb1bZom4sF+o=,33.2,Pro
2022-04-10 17:50:00.000000 UTC,4W2giDhcAtcKNozelreLtKe81y5GF9PNG8vF9WR9jUc=,33.2,Pro
2022-04-10 13:47:00.000000 UTC,W2wIdLsG15VPgUy/YVfV3lX0RqqFdkxdXh3dhe+/8Mc=,33.2,Pro
2022-04-10 03:23:00.000000 UTC,uPgSbs+FGK3xQcFMUTtS1gH1wnWzS4LuXLBwCXySpW0=,33.2,Pro
2022-04-09 17:39:00.000000 UTC,TrogT2+JgkGnDBSqcjAIEgtCbqwqKSXSygmSzeZuEkQ=,33.2,Pro
2022-04-14 08:49:00.000000 UTC,PHKPNGPb1qA1gMatxQqp8ioqa/YqEIlvqWao3H0vn30=,33.2,Pro
2022-04-09 02:08:00.000000 UTC,Os7kpv1xyhhmLoOyPg1LiK7GpuekpI8rOxNapnBbMrg=,33.2,Pro
2022-04-09 01:40:00.000000 UTC,IQiWXIqI01JXw7CUV2Hc2J1r0P5vg3iw1hlEq8P5yVc=,33.2,Pro
2022-04-08 09:47:00.000000 UTC,P2nzvDsnzGQ8bm1I5U3YGGZTDMiQevnnckjjYxWrnO0=,33.2,Pro
2022-04-13 00:55:00.000000 UTC,EKFpeCJ1nT5CTZZqmUDMojztxJAQlXISkOPfUfo9aWI=,33.2,Pro
2022-04-07 01:32:00.000000 UTC,46S144CJNLvCmgLBI6bBthPTY9ltdmi+7J1aPhMgmiA=,33.2,Pro
2022-04-06 23:47:00.000000 UTC,WAGbo7JsU/KzuJDBFqnigNeazy4hl0djZgzLyndDJ8w=,33.2,Pro
2022-04-06 20:42:00.000000 UTC,yMEym3ok7LbPXzUXFx0yDKGwtHzPnpiM2YE0o/v+rE0=,33.2,Pro
2022-04-13 00:10:00.000000 UTC,roUXEO0N9kvujQD3FRuTxkKwFCeOo2arBJWZMuKn48k=,33.2,Pro
2022-04-05 17:09:00.000000 UTC,6eP0QsuUPYeiFcInyBQ6+OY0iz9Cr5qmQDH4+0QaomM=,33.2,Pro
2022-04-05 10:22:00.000000 UTC,stltJ3i4e+Zy4shabP1QEHmuAimRyHje+DnqfRaOyPQ=,33.2,Pro
2022-04-05 03:02:00.000000 UTC,FvehzKAv61S9SjNFH8rWx8Hea1fQcIZa9jRNQvzD484=,33.2,Pro
2022-04-04 18:38:00.000000 UTC,AQ5l2Hpvm3DGusCM0pI42kUmemYX9K368Ts9OZWPuc8=,33.2,Pro
2022-04-04 18:38:00.000000 UTC,r3YLSB9nh7BFIp782TFlnxCz/5Lp3ZwAeTzh5ZjpoN4=,33.2,Pro
2022-04-04 09:59:00.000000 UTC,e4xp2lpm0QbiUoQuE2axMEZiAlyH1NAnW3hoJuRYQGc=,33.2,Pro
2022-04-03 21:57:00.000000 UTC,toIWD52ZHzpiYsQnNkRbpVVFpculWpW8lUS/eODggxI=,33.2,Pro
2022-04-03 17:01:00.000000 UTC,1Ji70pOmxRYTphY6kzBhSwKauHsd6pw0WV2FdqHojPg=,33.2,Pro
2022-04-03 12:12:00.000000 UTC,U+nWnfAhcKIa0a3Q2i39WZWkABipD4+VWUwN6y1Od2E=,33.2,Pro
2022-04-03 08:08:00.000000 UTC,uxu23wo4Isywr3TOcXePBQddMjFGOGJAXmZZvoINPjM=,33.2,Pro
2022-04-02 16:07:00.000000 UTC,XekcP6F+zwWmrR1W2jUfFgSoRY7i5h7l+wjiISNax8I=,33.2,Pro
2022-04-02 11:14:00.000000 UTC,d7HCRh147mVBVID8UD2LZNKruw/jzRp033gL2AsYk6I=,33.2,Pro
2022-04-02 02:30:00.000000 UTC,qf1SF1fAzqW734tlHhcnpLPGQ9XE9YuH4OSmvU6XNyA=,33.2,Pro
2022-04-01 17:09:00.000000 UTC,fABi248qkVjlZnilLnYk3vUu83oPPBSmGrv4Kt3GItU=,33.2,Pro
2022-04-01 14:06:00.000000 UTC,mjg3Yeqh6fFFaQAeCnUjnNUqXUK2uGaiPnaJ0a0RwPo=,33.2,Pro
2022-04-01 09:47:00.000000 UTC,T7JW0506NB14dnLxq/vvPmPtYIG8R2LiOKpEQnRtbmw=,33.2,Pro
2022-04-01 09:37:00.000000 UTC,4UeerKge6RcDYpRpRa8OVuGU1P3b3pGdyWUBpYZWDJo=,33.2,Pro
2022-03-31 23:13:00.000000 UTC,s67AaTCsImbP4idFd5eBoz4opR+lY65sARdCGGoXEkY=,33.2,Pro
2022-03-31 20:17:00.000000 UTC,bp4k8vrTWKjYOesX3+fByOyJIgFkk7+RSQu94AaVqgc=,33.2,Pro
2022-03-31 15:37:00.000000 UTC,CtpnGpHl8IxG9Xh8F9Fr5LXm8cCkzr8OActEOz9ylVA=,33.2,Pro
2022-03-31 12:26:00.000000 UTC,bRvEl/p+YEGMgGq1/z3j18ywTkkl80dKIIFQxmKetH0=,33.2,Pro
2022-03-31 07:10:00.000000 UTC,atxq2vexE8jz+udTsKSyrh4AVVNRoSXxM0oFiOgNgbg=,33.2,Pro
2022-03-31 01:32:00.000000 UTC,oZQ/+Plb3QQ1u2ILs62N4mqpvQLHIoPx1l112KZNoLE=,33.2,Pro
2022-03-30 22:40:00.000000 UTC,+FjVubztV8bmKQsxzXMPABKPXcq5qDCPnX818c03osk=,33.2,Pro
2022-03-30 21:58:00.000000 UTC,DG/H24beu/AR4KUZ1WKtRMHgOpcckpRmmUHzxgSmos4=,33.2,Pro
2022-03-30 21:58:00.000000 UTC,Pv69fMUaVIwL6FyK1diT/c9Q90Ipp0VGx2q5wk6tIjo=,33.2,Pro
2022-03-30 21:58:00.000000 UTC,HBC7o82umizLvwOl+6cupxjbkbMZGJbAyx6uDZGulVI=,33.2,Pro
2022-03-30 19:56:00.000000 UTC,UhV35QS+u6dx7Zuj1kpQ+xLpWymtuIVQGHEBvqt/YmQ=,33.2,Pro
2022-03-30 10:08:00.000000 UTC,nRdGM+ePbzZrk9QRjGDTSgRYQZS9/GNBloM/zYpdIfo=,33.2,Pro
2022-03-30 05:57:00.000000 UTC,0E0NRJegHTZVX0OhtN6tlRZo5icS3iqZ7ywfcQ3mVSk=,33.2,Pro
2022-03-29 22:47:00.000000 UTC,Cn/di1atxLWDHDAZNqj4hSzwLGctMMYCN2/FDSxd+0A=,33.2,Pro
2022-03-29 21:37:00.000000 UTC,nK4DG6P/l9LWHSthLHUw2nmCrDas8vqtpzSl1ocssrM=,33.2,Pro
2022-03-29 20:53:00.000000 UTC,kjQTYk7+PzPMmcA54EPD/s+lD+tjI6xBTeRoCp2AfgM=,33.2,Pro
2022-03-29 15:34:00.000000 UTC,7zKZdAOW/nrRrSYZf+weLpLDmXVR/aty6/2+m8PwNhU=,33.2,Pro
2022-03-29 11:28:00.000000 UTC,AGoXrRkLW3/xIlNDLUchnLM6rMMq8yMaJ/biVlQ9dB4=,33.2,Pro
2022-03-28 20:47:00.000000 UTC,iUOdvEegHrlhw2vxxE/Flv4xCzs8NJmjliKBXD33PLk=,33.2,Pro
2022-03-28 20:41:00.000000 UTC,0TlfgB8gYYp3Vv0brHBrYi12pCgb1jFxkAWVqxDdr44=,33.2,Pro
2022-03-28 16:26:00.000000 UTC,8ZNGnBdMT36ksCN57uxgkOJsJK3OzhoN7hB6fIIX34g=,33.2,Pro
2022-03-28 13:55:00.000000 UTC,JuTHL9LN02NlY0LY7hjXz3SEVlIQLhHgNugrKMR7EYA=,33.2,Pro
2022-03-28 11:48:00.000000 UTC,IZw2lUzEv7BOnM1MGMBGgkPRvycY8YyVJMuoaePiFdk=,33.2,Pro
2022-03-28 11:07:00.000000 UTC,tp3p1ucZ/ZBxsyflbViKdReXHkvcl3jMSc6HrmhbCaA=,33.2,Pro
2022-03-27 22:04:00.000000 UTC,ae5NWuURPNYf5qHnit6LKvGWV9pDvf2N1ZvJajwoLLc=,33.2,Pro
2022-03-27 21:31:00.000000 UTC,vMNswn7Z/WRT6LvVVDzMyNZbD0ept1iCf4UinRagUR8=,33.2,Pro
2022-03-27 19:30:00.000000 UTC,YgFKfjpO3cIfxDKYsLhr3+YHPlyOL6yV0TWvWyA+dnU=,33.2,Pro
2022-03-27 16:31:00.000000 UTC,1yY7xWqmSFxT8KvR1Y5DvcSeW35lFEZ/X3kfkkpirFg=,33.2,Pro
2022-03-27 16:42:00.000000 UTC,ugPEbef6eqi5lNq1PUdJrooUn/4z0QSBLxezPJaikbM=,33.2,Pro
2022-03-27 14:20:00.000000 UTC,IPs3G1YdSRNOelMzGbPl8Pizz9Eizb7sovtBf2f3YsE=,33.2,Pro
2022-03-27 04:19:00.000000 UTC,ChGvpKFifzT+fmEU71luNKiY5Bilv6G0TXApYmttt/w=,33.2,Pro
2022-03-26 19:28:00.000000 UTC,tUjX1FvfBqqHfzWq8a3T/r4r/xfarbp2Ogw3sLRJurc=,33.2,Pro
2022-03-26 18:26:00.000000 UTC,x6lV+tMnOwQfJDJGcUNH3sZAeJBbMu6gdjTAQZ1iy8Y=,33.2,Pro
2022-03-26 16:45:00.000000 UTC,vyXAs8G1sqHbznLBM4RcOgcTql6pTycHPYkhgYAjeiA=,33.2,Pro
2022-03-26 15:35:00.000000 UTC,c7HWOpFprDDqplbspolNdIcyK9hANK6geyOZeSTZAzw=,33.2,Pro
2022-04-01 09:36:00.000000 UTC,YW0AA52sotTP/TZZ4LVaafOuyhkOZMD+jnWQ6IH5Z/k=,33.2,Pro
2022-03-26 02:32:00.000000 UTC,u46yPRu1wBwWDVcpEGR7BTj+TwdID88IJ1OHpP37ohs=,33.2,Pro
2022-03-25 21:17:00.000000 UTC,pFjMANM8WAnoSrWPHEuyqdZ8o8SomQ1dP0GwxHzdO+w=,33.2,Pro
2022-03-25 16:55:00.000000 UTC,PMNjXVYG4/bCq1FBLa1pUc+WY31qPG+ji74oniQPc0Q=,33.2,Pro
2022-03-25 14:55:00.000000 UTC,QvwngfmDfWP3PTANgw7Mp9jYtsMjoq9sdLoMke7cOUs=,33.2,Pro
2022-03-24 18:39:00.000000 UTC,psE41Ne7WyjfMf2KrZMtHqzcEyZ/h5JfPfaMRLrwECQ=,33.2,Pro
2022-03-24 16:48:00.000000 UTC,5V+eLcoRfoNPavC5CeFK2GUIA1Lqj4cjgABm2pPWjAM=,33.2,Pro
2022-03-24 16:29:00.000000 UTC,SZXq2YBGFg0iFUyJQ86KCh7QHB7kIcgFqbfzOtcpKGY=,33.2,Pro
2022-03-24 16:04:00.000000 UTC,XSv5V5URTkIvk3fXlvhhFCR1w490aNjZpPwYHpkC/3M=,33.2,Pro
2022-03-24 11:30:00.000000 UTC,OIOgjhQwxoKh+Nkiv8w5yeRMSXqxc9+mLhd6uc4hcqs=,33.2,Pro
2022-03-24 11:05:00.000000 UTC,Pg0uiu1B7eFVpYQ83OiUo6HS5iSaOmb4GMUDcp9cgA4=,33.2,Pro
2022-03-24 05:24:00.000000 UTC,wOu3PsTPD4BUxXcPHIaVJ4/LlcwQMNu46M2t+n+jBZ8=,33.2,Pro
2022-03-24 00:02:00.000000 UTC,IA2mxL1imstbjucCylJFAqiCdWHUYXxWncbBUaLNcHc=,33.2,Pro
2022-03-24 00:02:00.000000 UTC,kOStN41FEME2f0mrjbbsdBFJnKOau8AEDSCSi5k//oI=,33.2,Pro
2022-03-23 22:25:00.000000 UTC,dzPf8k6AZiOAsuTQHPXdeOB4sTQ00qPHWOq3yk+L7eI=,33.2,Pro
2022-03-23 14:10:00.000000 UTC,6Hil0/Y7AvDC6tgavyQ/F75emt+QGeLpTT37PEn2GRw=,33.2,Pro
2022-03-23 13:11:00.000000 UTC,1PKlk/FILyWBKzsc9mjntyjiGdXUeeVD5GAoqEtsjKc=,33.2,Pro
2022-03-23 07:07:00.000000 UTC,A+bADIBz5e1pqYhLVfdTUqVYaLMtQ8mNuyvNsgfeRAE=,33.2,Pro
2022-03-23 03:40:00.000000 UTC,hEeWDBqAOlq/wyb0Eaa+2CsMc94ChuVEFcc2Vm4TH34=,33.2,Pro
2022-03-23 00:39:00.000000 UTC,D5WVzuDZ3Y1L+VW/svCV3u+AluuJ8l30SlOcOIFfpNo=,33.2,Pro
2022-03-23 00:39:00.000000 UTC,jcDiRADzKC8fUmVuGtB3d1Lig3jYFlU5wVbU1eEi+Cc=,33.2,Pro
2022-03-22 11:01:00.000000 UTC,nVHPeDZsu1BKvV1OrwfuRTzSZ2+LuR9qzHRylUYrgNI=,33.2,Pro
2022-03-22 10:24:00.000000 UTC,cR/5zdaorDTvBjqIcIZRNJU1Aw2vwIFAomqwzZSPcT4=,33.2,Pro
2022-03-22 09:34:00.000000 UTC,rOJRdcKz4gFcoipd96qGUujnZE3BTNJvnkJ0AiYgcHY=,33.2,Pro
2022-03-22 09:26:00.000000 UTC,mMP9csMd680QBUeqVea8k7KwWudYXxyejBh8IgtO8Xg=,33.2,Pro
2022-03-21 21:49:00.000000 UTC,3zC90V2fC1IEi2KY1G1QGwnPFwOLMpOm96qeBMFXFSw=,33.2,Pro
2022-03-21 18:11:00.000000 UTC,ZSUww2Q61DiIFVWrTRm8chHDs1yLgNEFdCa1FwGpg14=,33.2,Pro
2022-03-21 01:42:00.000000 UTC,lt6XPyP4o2gBY66md0gHCoAvo7R4HlLA49Ghk43Z0uQ=,33.2,Pro
2022-03-20 21:37:00.000000 UTC,ek2fF4otYwieEAmMe05h/u7I0Sm+Ng135/yozrxEulA=,33.2,Pro
2022-03-20 10:19:00.000000 UTC,xud4ZklnwaYR5QDcJ4b/uC5uMzVaMQ6gi+dMeIgWlrM=,33.2,Pro
2022-03-20 09:07:00.000000 UTC,8XyDz91o6/GBq4g6W6XfnByoRK5OvLDq0jTOEsYjCAc=,33.2,Pro
2022-03-19 17:06:00.000000 UTC,HhVklzx2eYEleeB9CKnNQjDOsV/+IJGU3Z+rO8YwUI0=,33.2,Pro
2022-03-22 04:58:00.000000 UTC,As8Cag2JuudDEXq+drv5IRIxoCs+rL2nNe0bBo1bOKg=,33.2,Pro
2022-03-18 17:26:00.000000 UTC,VDDMsBiwDbprKN+hmDJk643OSTzUoN3VKsZtfP5w+vk=,33.2,Pro
2022-03-18 13:40:00.000000 UTC,IU+eH9ZbA8mg7inS6FrPKVSOHxdoEEUNXd+XmyMu2c8=,33.2,Pro
2022-03-18 00:56:00.000000 UTC,8fo0aET/H2TQD4GdJpCwpd2M6niQQpDtTvXv76FsiYY=,33.2,Pro
2022-03-17 19:02:00.000000 UTC,OlU2dA9CY7EZmDOoluyXOR2wXWWUL2GXGXVAYsMB/Ds=,33.2,Pro
2022-03-17 16:08:00.000000 UTC,yaEVMJZlesyUTt9GFIJm6770BDa1kfMKdtS7qzNUb8E=,33.2,Pro
2022-03-17 10:30:00.000000 UTC,2HoY6h8lo7kMnm6YHNNKkEbSY+1POeEYtQj4xk2VNwM=,33.2,Pro
2022-03-17 02:47:00.000000 UTC,TTjpm79SiULBTneSfl+wO/stW9YxBuXm1yoeih9hE6c=,33.2,Pro
2022-03-16 20:49:00.000000 UTC,aPR5yiydzQl1IObfRUqcMps8EBs9GSqDLmx3cfL0YHk=,33.2,Pro
2022-03-16 16:04:00.000000 UTC,ZfJ2+WqQDoIN67GyC0qlAIu9XMzrAbIHnCz9fY1D55c=,33.2,Pro
2022-03-16 10:48:00.000000 UTC,+It56x4Sq7w9LZ7GDpXe01Clpz3T4cJFZyZEg/tGmJk=,33.2,Pro
2022-03-16 05:34:00.000000 UTC,PjuksJbdJpgWYJohlkRzBFv57tCAxzq/LKHuQ+1iVjc=,33.2,Pro
2022-03-16 04:25:00.000000 UTC,Ok0jC+0RFpDJkK0YWuAI5aaNocRyXxEVYHMaGytOph4=,33.2,Pro
2022-03-15 23:30:00.000000 UTC,VikcZpy1C0YDe/IX4TcQmXZE4LGjCo7CnBQoHOGvcXQ=,33.2,Pro
2022-03-15 18:15:00.000000 UTC,49mAPm1YrUOHNJVPI5KNMLGemfmAqRsikbbs/e+bklA=,33.2,Pro
2022-03-15 07:33:00.000000 UTC,oEzhskTKzxPcSMoQhg41/x/47S2D8MZ6k29f1T6ubeE=,33.2,Pro
2022-03-14 18:28:00.000000 UTC,feoo6keUlB60fJbcmLWv+7x7qV7PQ75VsKDKjWQvkew=,33.2,Pro
2022-03-14 18:11:00.000000 UTC,/Yf0hwKi8tAhtqLPXSjwjNVaiGmKLjf/7eyEELGBOX8=,33.2,Pro
2022-03-14 15:01:00.000000 UTC,10f+ahUnj9uVesyCaT2uaA5IrWzI+Q6odGQhlur15UI=,33.2,Pro
2022-03-14 12:00:00.000000 UTC,TQOaETBz9xj4clQ0cjpC8Ntt/Uv3+0uu/Yxbum7Uqhw=,33.2,Pro
2022-03-14 08:45:00.000000 UTC,S8i914EbvVtAEPCuingxprG4OtRs95fvZYb56iZveUA=,33.2,Pro
2022-03-14 08:14:00.000000 UTC,0Br8KjqqsJRhuL39rAk82L2cR9KWGFoK5nJzq3c7kmk=,33.2,Pro
2022-03-14 02:49:00.000000 UTC,F0L17yol8KibDwT/eyIewil44EIs6eYZTViwLJhVmyg=,33.2,Pro
2022-03-13 19:24:00.000000 UTC,j9nPUnrP8FuD2jMtIyObwy/jNdRYhr3wWTMcvCwvyfg=,33.2,Pro
2022-03-16 18:41:00.000000 UTC,eI6TIoKQkIJNjWuBCETjn290z+68GI5OCmQ6ojkpTTI=,33.2,Pro
2022-03-13 14:01:00.000000 UTC,Upb+HnK1pHL36Bb5eaJ3gJ3G1p+ix3yn0CXaY64NzQU=,33.2,Pro
2022-03-13 05:59:00.000000 UTC,OpLli696WMagZXNXx/fzIG8k3Wbp2sBY5kRV6JtRyRs=,33.2,Pro
2022-03-13 04:37:00.000000 UTC,aJXeWmEXusxcnyXiyT68CqrL7FnnESfTNeVy5I0O4aY=,33.2,Pro
2022-03-12 23:55:00.000000 UTC,DWHqAOJN0aCB2lwLG5gQ6G0Ymlw37h/mKh5qQ2dt6O8=,33.2,Pro
2022-03-12 22:10:00.000000 UTC,d/V5cAVlu0lOgMZk8RCAkPeMTTxEpkA13/P6eFfSRnM=,33.2,Pro
2022-03-12 19:14:00.000000 UTC,5LPkUqYfpFuHx+NkITmvdNJA2YdekzVg2y8j+aAFtXY=,33.2,Pro
2022-03-12 16:45:00.000000 UTC,bFahIMbeC34N6BGMiK0bC0cNtx4qlS7+hMkdNSYGxVM=,33.2,Pro
2022-03-12 16:18:00.000000 UTC,jSus0PS115uKiyFEF+oD4uk7/2Ttn29t/4OSAHtAa5o=,33.2,Pro
2022-03-12 07:47:00.000000 UTC,MpVQeiCUQjK36PTdLD6kK2V7EkNNhVW8SLmh7ZgdbSE=,33.2,Pro
2022-03-12 07:16:00.000000 UTC,85oTLQuij1hKa/83sRpCqFphSU6jCQQU2mPleKlJnck=,33.2,Pro
2022-03-12 05:49:00.000000 UTC,A9lXTP19h6VVBQ/jPG894klptKk+CDMi9QHorhX7wRs=,33.2,Pro
2022-03-12 05:46:00.000000 UTC,TwFLtQzCj9NIDRLJ9BhzRb0bw4hPp3f/isY92sbixJE=,33.2,Pro
2022-03-12 01:14:00.000000 UTC,ZvhEbl9TVBlENvS/Udq4Xncqdth9p6REjLuqKjzM3zE=,33.2,Pro
2022-03-11 22:57:00.000000 UTC,vvTyWY+sMqT+R8WVc1Rs8vYteMSv5alibc0DfuoDmyM=,33.2,Pro
2022-03-14 22:00:00.000000 UTC,iWoaWUStxf+8k7nDsqBTaBF4ODc9qUc4DTWeM1F4qBI=,33.2,Pro
2022-03-11 19:38:00.000000 UTC,Xni30kojNaDB8VNQHiHLyKPTs5Aq3w+mvkW7q9ACaPs=,33.2,Pro
2022-03-11 16:24:00.000000 UTC,2KUiGVeCasz4v603QWbe1Z047hzTt2pv52XLe5FuPL4=,33.2,Pro
2022-03-11 12:29:00.000000 UTC,PzPRldfC8+GCINRCnlGWv1YhPOEK4DWSAbOJ8EFo7w0=,33.2,Pro
2022-03-10 22:19:00.000000 UTC,pMxw9cEqBIE2D/y5caCRyWD5lUVHLbQLb1bZom4sF+o=,33.2,Pro
2022-03-10 17:40:00.000000 UTC,4W2giDhcAtcKNozelreLtKe81y5GF9PNG8vF9WR9jUc=,33.2,Pro
2022-03-10 14:44:00.000000 UTC,uNDkRELH2AjVn39dWNBc0US9n4HSjQX+o4WC9OlweKk=,33.2,Pro
2022-03-10 13:48:00.000000 UTC,W2wIdLsG15VPgUy/YVfV3lX0RqqFdkxdXh3dhe+/8Mc=,33.2,Pro
2022-03-10 03:21:00.000000 UTC,uPgSbs+FGK3xQcFMUTtS1gH1wnWzS4LuXLBwCXySpW0=,33.2,Pro
2022-03-09 17:43:00.000000 UTC,TrogT2+JgkGnDBSqcjAIEgtCbqwqKSXSygmSzeZuEkQ=,33.2,Pro
2022-03-09 15:43:00.000000 UTC,5v0skqskkVlEd7agcVZZn9dC4QZTSiz7GTDQsxJPdpQ=,33.2,Pro
2022-03-09 07:47:00.000000 UTC,PHKPNGPb1qA1gMatxQqp8ioqa/YqEIlvqWao3H0vn30=,33.2,Pro
2022-03-09 01:49:00.000000 UTC,Os7kpv1xyhhmLoOyPg1LiK7GpuekpI8rOxNapnBbMrg=,33.2,Pro
2022-03-09 01:27:00.000000 UTC,IQiWXIqI01JXw7CUV2Hc2J1r0P5vg3iw1hlEq8P5yVc=,33.2,Pro
2022-03-08 13:31:00.000000 UTC,8S7bSlADm3Fl/xlEQqx/OIK+IDoZgSRT3p4qrnQhe8M=,33.2,Pro
2022-03-08 09:45:00.000000 UTC,P2nzvDsnzGQ8bm1I5U3YGGZTDMiQevnnckjjYxWrnO0=,33.2,Pro
2022-03-08 08:52:00.000000 UTC,WQ/md2d0xy5YNY0dYkCnnym+6hZ697QRJkSoreYUwio=,33.2,Pro
2022-03-07 14:16:00.000000 UTC,EKFpeCJ1nT5CTZZqmUDMojztxJAQlXISkOPfUfo9aWI=,33.2,Pro
2022-03-07 01:30:00.000000 UTC,46S144CJNLvCmgLBI6bBthPTY9ltdmi+7J1aPhMgmiA=,33.2,Pro
2022-03-06 23:47:00.000000 UTC,WAGbo7JsU/KzuJDBFqnigNeazy4hl0djZgzLyndDJ8w=,33.2,Pro
2022-03-06 20:44:00.000000 UTC,yMEym3ok7LbPXzUXFx0yDKGwtHzPnpiM2YE0o/v+rE0=,33.2,Pro
2022-03-06 20:19:00.000000 UTC,SDk2XMv2XFitsCZ1uqMdSWB4bW/9g5gOhll2zJn0pSc=,33.2,Pro
2022-03-06 17:06:00.000000 UTC,roUXEO0N9kvujQD3FRuTxkKwFCeOo2arBJWZMuKn48k=,33.2,Pro
2022-03-21 04:44:00.000000 UTC,FAtAkWQ8oSzsgYebCOLlCrohWi+dfDalh6zTd54bFNo=,33.2,Pro
2022-03-05 17:11:00.000000 UTC,6eP0QsuUPYeiFcInyBQ6+OY0iz9Cr5qmQDH4+0QaomM=,33.2,Pro
2022-03-05 10:22:00.000000 UTC,stltJ3i4e+Zy4shabP1QEHmuAimRyHje+DnqfRaOyPQ=,33.2,Pro
2022-03-05 02:59:00.000000 UTC,FvehzKAv61S9SjNFH8rWx8Hea1fQcIZa9jRNQvzD484=,33.2,Pro
2022-03-04 18:39:00.000000 UTC,AQ5l2Hpvm3DGusCM0pI42kUmemYX9K368Ts9OZWPuc8=,33.2,Pro
2022-03-04 18:33:00.000000 UTC,r3YLSB9nh7BFIp782TFlnxCz/5Lp3ZwAeTzh5ZjpoN4=,33.2,Pro
2022-03-04 09:59:00.000000 UTC,e4xp2lpm0QbiUoQuE2axMEZiAlyH1NAnW3hoJuRYQGc=,33.2,Pro
2022-03-04 08:54:00.000000 UTC,8Ku9tw9mkpsBBe4T+SaKy7XJPyogiejQLXLwYh0nZPw=,33.2,Pro
2022-03-03 21:54:00.000000 UTC,toIWD52ZHzpiYsQnNkRbpVVFpculWpW8lUS/eODggxI=,33.2,Pro
2022-03-03 17:49:00.000000 UTC,S5U3E79GrgnWFH3irdgD57ciY8jvejSFXMQXmItkeNo=,33.2,Pro
2022-03-03 17:01:00.000000 UTC,1Ji70pOmxRYTphY6kzBhSwKauHsd6pw0WV2FdqHojPg=,33.2,Pro
2022-03-03 13:35:00.000000 UTC,yLCU8X62yX8qtKF18stgvVOGlrLHa3lWT/SkuF3XixM=,33.2,Pro
2022-03-03 12:11:00.000000 UTC,U+nWnfAhcKIa0a3Q2i39WZWkABipD4+VWUwN6y1Od2E=,33.2,Pro
2022-03-03 08:06:00.000000 UTC,uxu23wo4Isywr3TOcXePBQddMjFGOGJAXmZZvoINPjM=,33.2,Pro
